NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC
GenerateBidiClass,7.91,3,0,1,3,0,0,2.5,2,0,24,1,0,527,0,0,6,0,0,11,0,0.09,87,1
GenerateBidiTestData,5.09,0,0,1,2,0,0,2.5,0,0,22,0,0,1213,0,0,13,0,0,56,0,0.05,285,1
BidiClass,3,0,0,1,0,0,0,0,2,0,0,0,0,233,0,0,5,0,0,3,0,0,9,1
BidiResolver,2.5,3,0,1,6,0,0,0,0,0,15,2,0,213,0,0,1,0,0,16,0,0.1,40,1
TextInterval,2.36,1,0,1,3,1,4,0,1,0,4,1,0,106,0,0,5,6,0,14,0,0.02,33,1
UnicodeBidiAlgorithm,6.15,0,0,1,2,0,0,0,0,0,2,0,0,791,3,0,1,0,0,34,0,0,209,1
BidiAlgorithmTestCase,6.25,0,0,1,2,0,0,0,0,0,3,0,0,231,0,0,7,0,0,8,0,0,50,1
BidiClassTestCase,3,0,0,1,3,0,0,0,0,0,3,0,0,29,0,0,0,0,0,2,0,0,6,1
AbstractPaintingState,1.41,3,0,1,1,18,33,0,1,0,7,1,0,525,0,0,3,2,2,29,0,0.02,41,1
ContentHandlerFactoryRegistry,1.6,0,0,1,1,2,2,0,0,0,1,0,0,89,0,0,2,0,0,5,0,0.17,8,1
ColorSpaceCache,3,1,0,1,1,2,4,0,1,0,1,1,0,76,0,0,3,0,0,2,0,1,6,1
ContentHandlerFactory,0,0,0,1,0,4,4,0,0,0,0,0,0,46,0,0,0,0,6,2,0,0,0,1
ObjectSource,0,0,0,1,0,3,3,0,0,0,0,0,0,13,0,0,0,0,6,2,0,0,0,1
ObjectBuiltListener,0,0,0,1,0,6,6,0,0,0,0,0,0,9,0,0,0,0,7,1,0,1,0,1
CloseBlockerOutputStream,1,0,0,1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,2,0,1,2,1
BreakUtil,3,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,3,0,0,9,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,1,0,1,1,1
ColorProfileUtil,1,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,0,0,3,1
CompareUtil,2.4,0,0,1,0,0,0,0,0,0,0,0,0,73,0,0,1,0,0,5,0,0,12,1
ConversionUtils,5,0,0,1,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,0,15,1
DataURIResolver,1,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,1,0,1,1,1
DataURLUtil,1,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,3,0,0,3,1
DOM2SAX,5.86,0,0,1,1,2,2,0,0,0,1,0,0,257,0,0,5,0,0,7,0,0.4,41,1
HexEncoder,2,0,0,1,1,0,0,0,0,0,1,0,0,40,0,0,0,0,0,3,0,0,6,1
LanguageTags,1.67,0,0,1,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,3,0,0,5,1
ListUtil,1,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,0,0,3,1
LogUtil,1.67,0,0,1,1,0,0,0,0,0,2,0,0,33,0,0,0,0,0,3,0,0,5,1
OCAColorSpace,2.6,0,0,1,0,0,0,0,0,1,0,0,0,45,0,0,1,0,0,5,0,0,13,1
UnclosableInputStream,1,0,0,1,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,2,0,1,2,1
WriterOutputStream,1,0,0,1,0,0,0,0,0,1,0,0,0,47,0,0,1,0,0,7,0,1,7,1
XMLUtil,2.67,0,0,1,1,0,0,0,0,0,2,0,0,303,14,0,0,0,0,18,0,0.01,48,1
AdvancedMessageFormatTestCase,1,0,0,1,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,5,0,0,5,1
BitmapImageUtilTestCase,1.83,0,0,1,2,0,0,0,0,0,5,0,0,122,0,0,2,0,0,6,0,0,11,1
CharUtilitiesTestCase,2.2,0,0,1,1,0,0,0,0,0,4,0,0,45,0,0,0,0,0,5,0,0,11,1
ColorUtilTestCase,1.12,2,0,1,4,0,0,0,1,0,7,2,0,295,0,0,1,0,0,8,0,0.04,9,1
CompareUtilTestCase,4,0,0,1,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,1,4,1
ConsoleEventListenerForTests,3,0,0,1,0,0,0,0,0,0,0,0,0,62,0,0,2,0,0,4,0,0,12,1
ElementListUtilsTestCase,1,7,0,1,5,0,0,0,0,0,8,5,0,115,0,0,0,0,0,4,0,1,4,1
HexEncoderTestCase,2.5,0,0,1,1,0,0,0,0,0,1,0,0,46,0,0,0,0,0,4,0,0,10,1
LanguageTagsTestCase,1,0,0,1,1,0,0,0,0,0,2,0,0,28,0,0,0,0,0,4,0,0,4,1
XMLResourceBundleTestCase,1,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,0,2,1
HyphenationTreeCache,1.86,0,0,1,0,1,1,0,2,0,0,0,0,93,0,0,2,0,0,7,0,0.13,13,1
HyphenationTree,4.87,13,1,0.27,5,3,4,4,2,1,13,5,100,739,5,0,5,0,0,23,0,0.1,112,1
TernaryTree,2.43,11,0,1,2,0,0,2.5,2,0,11,2,100,837,0,0,10,0,1,23,0,0.13,56,1
PatternConsumer,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,3,0,0,0,1
1,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
GenerateLineBreakUtils,18.8,0,0,1,1,0,0,3,0,0,1,0,0,654,0,0,13,0,0,5,0,0.67,94,1
LineBreakStatusTestCase,1.67,0,0,1,1,0,0,0,0,0,2,0,0,312,0,0,1,0,0,3,0,0.33,5,1
LineBreakUtilsTestCase,1,0,0,1,1,0,0,0,0,0,15,0,0,42,0,0,0,0,0,2,0,1,2,1
AccessibilityEventProducer,0,0,0,1,0,1,1,0,0,0,0,0,0,26,0,0,0,0,0,1,0,1,0,1
Provider,1,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,1,2,1
StructureTreeEventHandler,0,0,0,1,0,4,10,0,0,0,0,0,0,56,0,0,0,0,4,6,0,0,0,1
StructureTree2SAXEventAdapter,1.25,0,0,1,5,0,0,0,0,0,9,0,0,90,1,0,1,0,0,8,0,0.29,10,1
FOPEventListenerProxy,3.5,1,0,1,1,0,0,0,1,0,1,1,0,40,0,0,4,0,0,2,0,1,7,1
EventChecker,1.67,0,0,1,0,4,5,0,0,0,0,0,0,30,0,0,3,0,0,3,0,1,5,1
FlowNamedNotMappedTestCase,1,1,0,1,4,0,0,0,0,0,5,1,0,36,0,0,0,0,0,1,0,1,1,1
FlowNameNotMappedEventChecker,0.5,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2,0,1,1,1
Event,1.4,1,0,1,1,1,4,0,2,0,1,1,0,36,0,0,4,0,62,5,0,1,7,1
FO2StructureTreeConverter,1.08,5,0,1,8,0,0,2,3,2,15,3,100,787,0,0,7,0,0,79,0,0.03,85,1
StructureTreeEventTrigger,1.23,32,59,0,22,0,0,2,2,1,39,19,4100,492,0,0,6,0,0,74,0,0.03,91,1
2,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
3,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
4,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
5,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
6,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
7,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
8,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
9,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
10,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
11,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
12,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
13,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
14,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
15,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
16,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
17,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
18,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
19,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
20,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
21,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
22,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
23,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
24,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
25,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
26,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
27,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
28,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
29,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
30,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
31,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
32,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
33,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
34,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
35,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
36,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
37,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
38,1,0,1,0.33,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
39,1,0,1,0.33,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
40,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
41,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
42,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
43,1,0,1,0.33,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
44,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
45,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
46,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
47,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
48,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
49,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
50,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
51,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
52,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
53,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
54,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
55,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
56,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
57,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
58,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
59,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
60,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
61,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
62,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
63,1,0,1,0.33,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
ArtifactImageBugTestCase,1.4,0,0,1,6,0,0,0,0,0,10,0,0,48,0,0,0,0,0,5,0,0,7,1
DOMResultUtil,1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,1,2,1
FO2StructureTreeConverterTestCase,1,1,0,1,9,0,0,0,1,0,17,1,0,235,0,0,3,0,0,25,0,0.01,25,1
FOLoader,1,0,0,1,1,1,2,0,0,0,1,0,0,12,0,0,1,0,1,2,0,1,2,1
DelegatingFOEventHandler,1,0,0,0,0,0,0,0,1,1,0,0,0,380,0,0,1,0,2,74,0,1,74,1
ElementMappingRegistry,1.88,2,0,1,3,5,5,0,0,0,7,1,0,153,0,0,3,0,0,8,0,0.48,15,1
CharIterator,0.67,0,0,1,0,2,2,0,0,0,0,0,0,48,0,0,0,0,6,6,0,0,4,1
Maker,1,0,0,1,0,1,1,0,0,0,0,0,0,11,0,0,0,0,99,1,0,1,1,1
GraphicsProperties,0,0,0,1,0,1,6,0,0,0,0,0,0,53,0,0,0,0,4,10,0,0,0,1
FObjMixed,3.73,1,0,0.14,5,0,0,0,2,2,10,1,0,185,0,0,3,0,12,11,0,0.02,41,1
PropertyListMaker,0,0,0,1,0,2,2,0,0,0,0,0,0,11,0,0,0,0,2,1,0,1,0,1
FOValidationEventProducer,0,0,0,1,0,26,41,0,0,0,0,0,0,401,0,0,0,0,0,33,0,0,0,1
FONodeIterator,0,0,0,1,0,8,11,0,0,0,0,0,0,66,0,0,0,0,1,12,0,0,0,1
FObjIterator,3.23,1,0,1,2,1,1,0,2,0,3,1,0,163,0,0,7,0,0,13,0,0.05,42,1
RootMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
DeclarationsMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
ColorProfileMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
BookmarkTreeMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
BookmarkMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
BookmarkTitleMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
PageSequenceMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
LayoutMasterSetMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
PageSequenceMasterMaker,0.5,1,1,1,4,0,0,0,0,1,4,1,0,7,0,0,0,0,0,2,0,1,1,1
SinglePageMasterReferenceMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
RepeatablePageMasterReferenceMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
RepeatablePageMasterAlternativesMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
ConditionalPageMasterReferenceMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
SimplePageMasterMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
RegionBodyMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
RegionBeforeMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
RegionAfterMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
RegionStartMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
RegionEndMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
FlowMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
StaticContentMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TitleMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
BlockMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
BlockContainerMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
BidiOverrideMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
CharacterMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
InitialPropertySetMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
ExternalGraphicMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
InstreamForeignObjectMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
InlineMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
InlineContainerMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
LeaderMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
PageNumberMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
PageNumberCitationMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
PageNumberCitationLastMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TableAndCaptionMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TableMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TableColumnMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TableCaptionMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TableHeaderMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TableFooterMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TableBodyMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TableRowMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
TableCellMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
ListBlockMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
ListItemMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
ListItemBodyMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
ListItemLabelMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
BasicLinkMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
MultiSwitchMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
MultiCaseMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
MultiToggleMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
MultiPropertiesMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
MultiPropertySetMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
FloatMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
FootnoteMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
FootnoteBodyMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
WrapperMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
MarkerMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
RetrieveMarkerMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
RetrieveTableMarkerMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
ChangeBarBeginMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
ChangeBarEndMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,1,1,1
PageSequenceWrapperMaker,1,0,1,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
FOPropertyMapping,1.68,50,0,1,32,2,3,4,5,0,63,30,110,2990,4,0,17,0,0,38,0,0.3,64,1
2,4,1,0,0,4,0,0,0,0,2,4,1,0,15,0,0,0,0,0,1,0,1,4,1
3,6,1,0,0,4,0,0,0.5,0,2,13,1,1000,39,0,0,0,0,0,2,0,0,12,1
TextCharIterator,1.8,1,2,1,1,0,0,0,0,1,1,1,0,65,0,0,3,0,0,5,0,1,9,1
MapRange,1.67,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,3,0,0,5,1
MainFOHandler,6.67,16,0,1,16,0,0,1.5,2,1,42,6,1011,182,0,0,3,0,0,6,0,0.6,40,1
XMLWhiteSpaceHandler,19.5,8,0,1,7,2,2,3.5,2,0,20,3,110,577,0,0,12,0,0,6,0,0.53,117,1
Provider,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,1,2,1
NullCharIterator,1,0,0,1,0,0,0,0,1,1,0,0,0,30,1,0,1,0,0,4,0,0,4,1
OneCharIterator,1.33,0,0,1,0,0,0,0,0,1,0,0,0,37,0,0,2,0,0,3,0,0,4,1
RecursiveCharIterator,1.78,1,0,1,2,2,4,0,2,1,4,1,0,114,1,0,4,0,0,9,0,0.52,16,1
StringCharIterator,1.33,0,0,1,0,0,0,0,0,1,0,0,0,37,0,0,2,0,0,3,0,1,4,1
FOEventHandlerFactory,0,0,0,1,0,1,1,0,0,0,0,0,0,10,0,0,0,0,5,1,0,1,0,1
DelegatingFOEventHandlerTestCase,1,2,0,1,1,0,0,0,1,0,2,1,0,470,0,0,4,0,0,12,0,0.23,12,1
DelegatingFOEventHandlerTester,1.03,3,58,0,3,0,0,2,0,1,3,3,0,325,0,0,1,0,0,63,0,0,65,1
FONodeMocks,1,2,0,1,4,0,0,0,0,0,5,2,0,59,0,0,0,0,0,7,0,0,7,1
ExtensionAttachment,0,0,0,1,0,3,3,0,0,0,0,0,0,10,0,0,0,0,16,1,0,1,0,1
DestinationMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,2,0,1,1,1
ExternalDocumentMaker,0.5,0,1,1,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,2,0,1,1,1
Markers,10.25,4,0,1,1,3,6,0.5,2,0,4,1,0,181,0,0,6,0,0,4,0,1,41,1
FOCharIterator,1.2,1,2,1,1,0,0,0,1,1,2,1,0,31,0,0,2,0,0,5,0,0,6,1
1,1,1,0,1,2,0,0,0,0,1,2,1,0,7,0,0,0,0,0,1,0,1,1,1
MarkerAttribute,4.5,0,0,1,0,0,0,0,0,0,0,0,0,78,0,0,5,0,0,4,0,0.33,18,1
MarkersTestCase,1,5,0,1,6,0,0,0,0,0,18,3,1,91,0,0,0,0,0,1,0,1,1,1
ColumnNumberManager,2,0,0,1,1,5,8,0,0,0,1,0,0,75,0,0,2,1,0,5,0,0.5,10,1
BorderResolver,0,0,0,1,0,1,4,0,0,0,0,0,0,27,0,0,0,0,2,4,0,0,0,1
CollapsingBorderResolver,2.8,5,0,1,8,0,0,0,3,0,17,3,0,441,0,0,12,0,0,5,0,1,14,1
ColumnNumberManagerHolder,0,0,0,1,0,2,4,0,0,0,0,0,0,9,0,0,0,0,7,1,0,1,0,1
EmptyGridUnit,1,0,5,0.4,2,0,0,0,0,1,2,0,0,41,0,0,0,0,0,6,0,0,6,1
SeparateBorderResolver,0.8,0,0,1,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,5,0,0,4,1
TableEventProducer,0,0,0,1,0,8,10,0,0,0,0,0,0,141,0,0,0,0,0,12,0,0,0,1
Provider,1,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,1,2,1
ColumnNumberPropertyMaker,3.25,8,2,0.17,12,0,0,0,0,1,21,5,1001,100,0,0,0,0,0,4,0,0,13,1
Event,0,0,0,1,0,1,1,0,0,0,0,0,0,10,0,0,0,0,6,1,0,1,0,1
1,1,0,0,1,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
2,1,0,0,1,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
3,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
4,1,0,0,1,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
5,1,0,0,1,2,0,0,0,0,1,2,0,0,5,0,0,0,0,0,1,0,1,1,1
6,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
TableHandler,1,0,1,0,0,1,1,0,1,1,0,0,0,17,0,0,1,1,0,3,0,0,3,1
