NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC
MatchingPromise,1.17,0,0,1,0,0,0,0,1,1,0,0,0,49,0,0,1,1,0,6,0,0.1,7,0.8
LogFactory,2.36,0,0,1,3,0,0,0,1,0,6,0,0,122,0,0,6,0,0,11,0,0.07,26,0.78
Range,1.33,0,0,1,1,0,0,0,0,0,3,0,0,56,4,0,2,0,0,9,2,0.05,12,0.78
RATE_LIMITER,2.17,1,0,1,1,0,0,0,0,1,1,1,0,130,0,0,10,3,0,12,0,0.09,26,0.75
PathCallingFormat,1.8,0,0,0,1,0,0,0,0,1,1,0,0,24,0,0,0,1,0,5,0,0,9,0.75
AdditionalInfo,1,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0,3,1,0.33,3,0.75
Owner,1.5,2,0,1,1,0,0,0,1,0,2,1,0,53,4,0,2,2,0,10,0,0.36,15,0.75
BoundedList,2,0,0,1,0,0,0,0,0,1,0,0,0,38,0,0,1,0,0,5,1,0,10,0.75
Runner,2,0,0,1,1,0,0,0,1,0,1,0,0,85,0,0,8,3,0,13,0,0.03,26,0.75
ReceiverAdapter,0.89,0,0,1,0,0,0,0,0,0,0,0,0,33,6,0,0,2,21,9,0,0,8,0.75
RequestOptions,1.35,0,0,1,0,5,8,0,1,0,0,0,0,187,0,0,8,14,0,49,0,0,66,0.67
AwaitInfo,1,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,2,1,0,4,0,0,4,0.67
BPING,2.33,4,0,1,2,0,0,0,0,1,4,2,0,127,0,0,6,2,0,9,0,0.29,21,0.67
TCP,1.5,4,0,1,1,0,0,0,1,1,4,1,0,111,0,0,3,4,0,16,0,0.52,24,0.67
SASL_SimpleAuthorizingCallbackTest,1.4,0,0,1,0,0,0,0,0,0,0,0,0,73,0,0,5,0,0,5,2,0.4,7,0.67
Krb5Token,1.62,0,0,1,1,0,0,0,0,1,1,0,0,159,1,0,11,0,0,13,0,0.23,21,0.67
ReentrantLockTest,1.83,0,0,1,0,0,0,0,0,0,0,0,0,54,0,0,1,0,0,6,1,0.2,11,0.67
CounterServiceDemo,8.83,11,0,1,3,0,0,5,0,0,11,3,110,278,0,0,2,0,0,6,0,0.6,53,0.67
DefaultThreadFactory,2.71,0,0,1,0,1,3,0,0,0,0,0,0,146,3,0,8,3,0,14,0,0,38,0.67
SimpleToken,1.9,0,0,1,2,1,4,0,0,1,6,0,0,74,1,0,1,3,0,10,0,0.75,19,0.62
SubdomainCallingFormat,1.8,0,0,0,1,0,0,0,0,1,1,0,0,32,0,0,0,2,1,5,0,0,9,0.6
StateTransferResult,1.25,0,0,1,0,0,0,0,2,0,0,0,0,36,0,0,2,2,0,8,0,0,10,0.6
Header,0.8,0,0,1,0,0,0,0,0,0,0,0,0,20,3,0,1,2,0,5,0,0,4,0.6
RpcDispatcherBlocking,1.6,0,0,1,2,0,0,0,1,0,3,0,0,103,0,0,5,0,0,10,5,0.31,16,0.58
LockInfo,1,0,0,1,0,0,0,0,0,0,0,0,0,47,0,0,6,3,0,8,0,0,8,0.57
MembershipTest,1.14,0,0,1,0,0,0,0,1,0,0,0,0,173,0,0,9,0,0,14,9,0.71,16,0.57
RpcDispatcher,2,3,0,1,2,3,3,0,2,1,3,2,0,214,0,0,4,7,0,21,0,0.09,42,0.56
MD5Token,1.4,0,0,1,2,1,4,0,0,1,3,0,0,109,1,0,3,5,0,15,0,0.48,21,0.55
ServerObject,1,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,1,1,0,3,0,0,3,0.5
RpcDispatcherExceptionTest,1,3,0,1,3,0,0,0,2,1,3,3,0,57,0,0,3,0,0,4,2,0.83,4,0.5
SequenceNumberManager,1.25,0,0,1,0,0,0,0,0,0,0,0,0,39,0,0,1,2,0,4,0,0,5,0.5
SetPropertyTest,1,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,3,1,0.33,3,0.5
Result,1.67,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,3,2,0,5,0.5
DiscoveryRequest,1,0,0,1,0,0,0,0,0,1,0,0,0,14,1,0,2,0,0,2,1,1,2,0.5
JPerf,4.75,0,0,1,0,0,0,0,0,0,0,0,0,138,0,0,8,0,0,4,1,0.33,19,0.5
Receiver,1,1,0,1,1,0,0,0,1,1,2,1,0,17,0,0,1,0,0,2,1,1,2,0.5
CustomRejectionPolicy,2,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,2,0,0,2,0,1,4,0.5
ProgressCheckRejectionPolicy,5.5,0,0,1,1,0,0,0,0,0,1,0,0,66,0,0,5,0,0,2,0,1,11,0.5
ShutdownRejectedExecutionHandler,2,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,2,1,1,4,0.5
SuspectedException,1,0,0,1,0,0,0,0,0,2,0,0,0,10,0,0,2,0,0,3,1,1,3,0.5
Version,1.44,0,0,1,0,0,0,0,0,0,0,0,0,136,0,0,15,0,0,9,0,0,13,0.5
MPING,2.26,4,0,1,5,0,0,2,0,1,8,2,0,288,0,0,13,10,0,23,0,0.05,52,0.47
GridInputStream,2.4,2,0,1,1,0,0,0,5,1,2,1,0,105,0,0,9,0,0,10,7,0,24,0.43
MyReceiver,1.33,0,2,1,0,1,2,0,0,1,0,0,0,19,1,0,3,0,0,3,2,1,4,0.4
UserInfoDialog,2,0,0,1,0,1,1,0,0,4,0,0,0,60,0,0,4,0,0,3,3,1,6,0.4
Buffer,1.57,0,0,1,0,4,6,0,1,0,0,0,0,43,0,0,3,3,0,7,0,0.1,11,0.4
StateTransferInfo,1.17,0,0,1,0,0,0,0,1,0,0,0,0,41,0,0,3,0,0,6,3,1,7,0.4
GridOutputStream,1.89,2,0,1,1,0,0,0,5,1,2,1,0,122,0,0,9,0,0,9,7,0.21,17,0.38
Request,3.12,0,0,1,0,0,0,0,1,0,0,0,0,78,0,0,10,1,0,8,0,0.3,25,0.36
MessageDispatcherSpeedTest,2.25,0,1,1,2,0,0,0,0,1,3,0,0,120,3,0,7,0,0,8,6,0.71,18,0.36
ListBucketHandler,2.47,3,0,1,3,1,1,0.5,2,1,3,3,0,152,0,0,14,9,0,15,0,0.01,37,0.36
TcpServer,1.4,0,0,0,2,1,4,0,0,2,2,0,0,136,2,0,4,4,0,10,0,0.07,14,0.33
MyMarshaller,3,3,0,1,1,0,0,0.5,0,0,3,1,0,42,0,0,4,0,0,3,0,0,9,0.33
Bucket,1,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,2,0,0,3,2,1,3,0.33
Utils,4,0,0,1,1,0,0,0.5,0,0,2,0,0,321,0,0,7,0,0,14,0,0,56,0.33
ConcurrentCloseTest,1,2,0,1,2,0,0,0,0,1,2,2,0,72,0,0,2,0,0,2,2,1,2,0.33
Listener,1.33,0,3,1,0,0,0,0,0,1,0,0,0,37,0,0,7,1,0,6,7,0.6,8,0.33
LargeState,3.33,0,5,1,0,0,0,0,0,1,0,0,0,164,2,0,12,0,0,9,12,0.54,30,0.33
DiscoveryResponse,1,0,0,1,0,0,0,0,0,1,0,0,0,16,1,0,3,0,0,2,2,1,2,0.33
UnicastTestTcpRpc,3.8,0,0,1,0,0,1,0.5,0,0,0,0,0,463,0,0,34,0,0,15,6,0.4,57,0.33
DrawCommand,1.33,0,0,1,0,0,0,0,0,0,0,0,0,53,1,0,6,0,0,6,4,0.33,8,0.33
LongTuple,1,0,0,1,0,0,0,0,1,0,0,0,0,16,0,0,2,2,0,4,0,0,4,0.33
UNICAST_ContentionTest,2.67,3,0,1,2,0,0,0,0,0,3,2,0,175,0,0,5,0,0,6,2,0.2,16,0.29
InterruptTest,1.8,1,0,1,1,0,0,0,0,0,2,1,0,179,0,0,5,0,0,5,0,0,9,0.29
MergeData,1.17,0,0,1,0,0,0,2,1,0,0,0,0,42,0,0,4,3,0,6,0,0,7,0.25
SleeperThread,1.57,0,0,1,1,1,1,2,0,1,1,0,0,83,0,0,2,1,0,7,2,0.4,11,0.25
STATS,1.62,2,0,1,2,0,0,2,1,1,2,2,0,183,0,0,16,12,0,21,14,0.02,34,0.2
McastDiscovery,4.8,0,0,1,3,0,0,2.5,4,0,4,0,0,333,0,0,8,0,0,5,8,0.5,24,0.2
PingPongDatagram,1,0,0,1,0,0,0,2,1,0,0,0,0,79,0,0,8,0,0,3,3,0,3,0.2
McastReceiver,1.5,5,0,1,3,0,0,2,4,1,6,2,1000,34,0,0,5,0,0,2,5,1,3,0.17
ListEntry,0.5,0,0,1,0,0,0,2,1,0,0,0,0,35,0,0,6,0,0,2,6,1,1,0.14
Entry,0.5,0,0,1,0,0,0,2,0,0,0,0,0,11,0,0,6,0,0,2,6,1,1,0.14
Triple,1,0,0,1,0,0,0,2,0,0,0,0,0,39,0,0,3,6,0,8,0,0,8,0.14
PaddedAtomicLong,1,0,0,1,0,0,0,2,0,2,0,0,0,12,0,0,7,0,0,2,7,1,2,0.12
Node,1,0,0,1,0,0,0,2,1,0,0,0,0,16,0,0,11,0,0,1,11,1,1,0.08
Event,8.5,0,0,1,0,6,7,0,1,0,0,0,0,160,0,0,63,2,1,8,0,0,68,0.06
Global,1.75,0,0,1,0,0,0,0,1,0,0,0,0,126,0,0,59,0,0,4,0,0,7,0.05
ExecutorEvent,1,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,5,0,0,1,0,0,1,0
V,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ResponseMode,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pojo,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,2,0,0,0
NonSerializable,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0
T,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ListAllMyBucketsResponse,2,1,0,1,2,0,0,0,1,1,3,1,0,84,0,0,1,0,0,1,1,0,2,0
PreSignedUrlParser,2,0,0,1,0,2,6,2,0,0,0,0,0,41,0,0,2,2,0,4,2,0,8,0
ListBucketResponse,2,9,0,1,2,0,0,3,0,1,11,1,10,234,0,0,9,0,0,1,9,0,2,0
GetResponse,2.67,0,0,1,2,0,0,0,1,1,2,0,0,47,0,0,1,0,0,3,1,0,8,0
S3Object,1,0,0,1,0,0,0,0,2,0,0,0,0,14,0,0,2,0,0,1,2,0,1,0
Response,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,4,1,1,0,1,0
LocationResponse,1.5,0,0,1,2,0,0,0,0,1,2,0,0,67,0,0,1,1,0,2,1,1,3,0
Owner,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,2,0,0,0
CommonPrefixEntry,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,1,0,0,0
VanityCallingFormat,1,0,1,1,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,1,0,1,1,0
Experimental,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
GuardedBy,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Immutable,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
LocalAddress,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ManagedAttribute,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
ManagedOperation,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MBean,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Property,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
Unsupported,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
XmlAttribute,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
XmlElement,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
XmlInclude,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Type,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MyProtocol,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,1,1,0
ProvideAdditionalObjects,0.5,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,2,1,0,2,0,1,1,0
MockProtocol1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0
MockProtocol2,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0
MessageHandler,1.5,3,0,1,4,2,2,2,2,0,6,1,0,138,0,0,6,0,0,4,6,0.33,6,0
DiscoveryPacket,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0
StackType,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuple,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
V,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ImmutableReference,1,0,0,1,0,0,0,0,1,0,0,0,0,23,0,0,1,1,0,2,0,1,2,0
NoProgressException,1,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,1,0,0,1,0
ObjectInputStreamWithClassloader,1.4,0,0,1,0,0,0,0,0,2,0,0,0,37,0,0,1,0,0,5,0,1,7,0
V1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
V2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
V3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Address,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,6,0,2,0,0,0,0,0
Receiver,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0
T,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
StateTransferException,1,0,0,1,0,0,0,0,0,2,0,0,0,15,0,0,1,0,0,3,0,0,3,0
T,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
