NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC,acsm,is_brain
TransformerClient,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,11,0,0,0,0,0,1,0,1.0,0,1.0,0.015377161989017465,False
TransformState,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,72,7,0,0,0,1,7,0,0.0,0,1.0,1,0
TraceManager,2.78,2,0,1.0,11,31,43,0.0,1,0,17,1,0,335,0,0,2,0,0,18,0,0.67,50,1.0,0.1324028034238365,False
TraceListenerEx3,0.0,0,0,1.0,0,1,4,0.0,0,0,0,0,0,19,2,0,0,0,1,2,0,0.0,0,1.0,1,0
TraceListener,0.0,0,0,1.0,0,1,3,0.0,0,0,0,0,0,26,0,0,0,0,4,3,0,0.0,0,1.0,1,0
TraceListenerEx,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,13,1,0,0,0,3,1,0,1.0,0,1.0,1,0
TraceListenerEx2,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,9,1,0,0,0,2,1,0,1.0,0,1.0,1,0
XSLMessages,3.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,50,2,0,2,0,0,2,0,1.0,6,1.0,0.10557259439887712,False
Serializer,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,102,0,0,0,0,1,9,0,0.0,0,1.0,1,0
SerializerFactory,1.0,0,0,1.0,2,0,0,0.0,0,0,2,0,0,108,0,0,0,0,0,2,0,1.0,2,1.0,0.06591798523127196,False
SerializerWrapper,1.1,0,0,1.0,2,0,0,0.0,2,0,10,0,0,56,0,0,2,0,0,10,0,1.0,11,1.0,1,0
DOMSerializerWrapper,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,11,0,0,1,0,0,2,0,1.0,2,1.0,1,0
SerializerUtils,4.5,1,0,1.0,7,0,0,0.0,0,0,27,1,0,175,0,0,0,0,0,6,0,0.27,27,1.0,0.03745006933494647,False
ExsltCommon,3.5,1,0,1.0,2,0,0,0.0,0,0,2,1,0,65,0,0,0,0,0,2,0,0.0,7,1.0,0.04110426905336497,False
ExsltMath,2.39,0,0,1.0,1,0,0,0.0,0,1,3,0,0,334,18,0,7,0,0,18,0,0.02,43,1.0,2.907084105806345,False
ExsltSets,4.17,0,0,1.0,2,0,0,1.0,0,1,9,0,0,185,6,0,0,0,0,6,0,0.0,25,1.0,0.36263199425264586,False
ExsltStrings,2.89,0,0,1.0,2,0,0,0.0,0,1,4,0,0,281,9,0,0,0,0,9,0,0.03,26,1.0,0.9739453812446357,False
Extensions,1.91,0,0,1.0,9,0,0,0.0,0,0,23,0,0,323,0,0,0,0,0,11,0,0.0,21,1.0,0.28601584098831023,False
NodeInfo,3.0,2,0,1.0,3,0,0,0.0,0,0,4,1,0,191,0,0,0,0,0,8,0,0.0,24,1.0,0.3253999048410078,False
PipeDocument,6.5,4,0,1.0,10,0,0,0.5,0,0,15,3,0,148,0,0,0,0,0,2,0,0.0,13,1.0,0.00991214454243637,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,13,0,0,0,0,0,1,0,1.0,2,1.0,1,0
4,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
6,2.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,11,0,0,0,0,0,1,0,1.0,2,1.0,1,0
7,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,2,1.0,1,0
8,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
Process,25.33,8,0,1.0,13,0,0,2.5,0,0,28,3,100,888,0,0,0,0,0,6,0,0.4,152,1.0,0.01890973521953957,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,13,0,0,0,0,0,1,0,1.0,2,1.0,1,0
4,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
6,2.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,11,0,0,0,0,0,1,0,1.0,2,1.0,1,0
7,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,2,1.0,1,0
8,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
Version,1.25,0,0,1.0,0,0,0,0.0,0,0,0,0,0,94,0,0,0,0,0,8,0,0.0,10,1.0,0.03271441541602286,False
Compile,9.5,4,0,1.0,3,0,0,1.5,0,0,22,1,10,110,0,0,3,0,0,2,0,1.0,19,1.0,1,0
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,13,0,0,0,0,0,1,0,1.0,2,1.0,1,0
4,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
6,2.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,11,0,0,0,0,0,1,0,1.0,2,1.0,1,0
7,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,2,1.0,1,0
8,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
GetOpt,5.0,12,0,1.0,5,1,1,0.5,2,0,14,5,1000,211,0,0,5,0,0,5,0,0.17,25,1.0,0.03316598521817063,False
OptionMatcher,2.0,0,0,1.0,0,1,3,0.0,0,0,0,0,0,27,0,0,1,0,0,3,0,1.0,6,1.0,1,0
MethodType,2.29,0,0,1.0,0,6,8,0.0,1,1,0,0,0,135,4,0,2,0,0,14,0,0.47,32,1.0,0.057487496895301304,False
NamedMethodGenerator,1.25,0,0,1.0,0,1,1,0.0,0,4,0,0,0,26,2,0,2,0,0,4,0,0.33,5,1.0,0.04154000953562655,False
NodeCounterGenerator,1.0,0,2,1.0,0,1,1,0.0,0,3,0,0,0,31,1,0,1,0,0,4,0,0.33,4,1.0,0.18934983069199487,False
FilterGenerator,1.0,0,2,1.0,0,1,1,0.0,0,3,0,0,0,25,0,0,2,0,0,3,0,0.0,3,1.0,0.05406834443256142,False
NodeSortRecordFactGenerator,1.0,0,1,1.0,0,0,0,0.0,0,3,0,0,0,14,0,0,0,0,0,2,0,1.0,2,1.0,0.08369467492063574,False
NodeSortRecordGenerator,1.0,0,2,1.0,0,0,0,0.0,0,3,0,0,0,25,0,0,2,0,0,3,0,0.0,3,1.0,0.07583142201834871,False
BooleanType,1.45,1,12,1.0,3,0,0,0.0,0,1,4,1,0,150,3,0,0,0,0,20,0,0.03,29,1.0,1,False
RealType,1.81,1,0,1.0,5,0,0,0.0,0,2,8,1,0,255,4,0,0,0,0,27,0,0.04,49,1.0,0.017295856285942768,False
ReferenceType,2.25,1,8,1.0,6,0,0,0.5,0,1,10,1,0,259,7,0,0,0,0,20,0,0.12,45,1.0,0.033742648886785145,False
IntType,1.67,1,0,1.0,4,0,0,0.0,0,2,5,1,0,213,4,0,0,0,0,27,0,0.03,45,1.0,1,False
NumberType,1.0,0,2,1.0,0,0,0,0.0,0,1,0,0,0,9,0,0,0,0,2,2,0,0.0,2,1.0,0.22222222222222213,False
MarkerInstruction,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,61,0,0,0,0,2,6,0,0.0,6,1.0,0.08196037962393324,False
SlotAllocator,3.25,0,0,1.0,1,1,3,0.0,1,0,3,0,0,69,0,0,4,0,0,4,0,0.67,13,1.0,0.4179173894406889,False
Chunk,1.0,0,0,1.0,0,1,3,0.0,0,0,0,0,0,98,0,0,3,3,0,6,0,0.0,6,1.0,1,0
1,1.0,0,1,1.0,0,0,0,0.0,0,3,0,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
Util,2.17,0,0,1.0,2,0,0,0.0,0,0,2,0,0,162,0,0,1,0,0,18,0,0.07,39,1.0,0.06120803954483047,False
VoidType,1.22,1,3,1.0,3,0,0,0.0,0,1,4,1,0,60,1,0,0,0,0,9,0,0.04,11,1.0,1,False
DOMEnhancedForDTM,0.0,0,0,1.0,0,8,16,0.0,0,0,0,0,0,19,9,0,0,0,1,9,0,0.0,0,1.0,1,0
CollatorFactory,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,6,0,0,0,0,1,2,0,0.0,0,1.0,1,0
StripFilter,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,3,0,0,0,0,0,1,0,1.0,0,1.0,1,0
Translet,0.0,0,0,1.0,0,2,2,0.0,0,0,0,0,0,26,0,0,0,0,1,11,0,0.0,0,1.0,1,0
DOMCache,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,27,0,0,0,0,2,1,0,1.0,0,1.0,1,0
ProcessorVersion,2.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,9,0,0,3,0,0,1,0,1.0,2,1.0,1,0
XSLTCDTMManager,3.62,1,1,0.0,9,8,13,0.5,0,2,14,1,0,320,6,0,4,0,0,8,0,0.0,29,1.0,0.1221385999655357,False
AbsoluteIterator,1.12,0,0,0.5,2,0,0,0.0,1,1,3,0,0,56,0,0,1,0,0,8,0,1.0,9,1.0,0.25,False
AnyNodeCounter,3.25,0,0,0.33,2,0,0,0.0,0,1,3,0,0,89,1,1,0,0,1,4,0,0.33,13,1.0,0.1552755766744447,False
DefaultAnyNodeCounter,5.5,0,1,1.0,1,0,0,0.0,0,2,2,0,0,40,0,0,0,0,0,2,0,1.0,11,1.0,1,0
CurrentNodeListFilter,0.0,0,0,1.0,0,1,2,0.0,0,0,0,0,0,4,0,0,0,0,0,1,0,1.0,0,1.0,0.047559769851944544,False
DocumentCache,2.75,14,0,1.0,6,0,0,1.0,1,0,16,5,1000,299,1,0,9,0,0,8,0,0.4,22,1.0,0.008507924610094671,False
DOMWSFilter,5.5,3,0,1.0,5,0,0,0.0,4,0,9,1,0,89,0,0,5,0,0,2,0,1.0,11,1.0,0.05918140503900783,False
EmptyFilter,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
Filter,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,3,0,0,0,0,1,1,0,1.0,0,1.0,0.1111111111111111,False
FilteredStepIterator,2.0,0,0,1.0,1,0,0,0.0,1,2,1,0,0,20,0,0,1,0,0,2,0,1.0,4,1.0,0.15235507246376798,False
StepIterator,1.75,0,0,0.62,1,0,0,0.0,1,1,2,0,0,94,0,0,3,0,1,8,0,1.0,14,1.0,0.11111111111111116,False
FilterIterator,1.33,0,1,0.5,3,0,0,0.0,2,1,5,0,0,78,0,0,3,0,0,9,0,0.75,12,1.0,0.11111111111111109,False
ForwardPositionIterator,1.0,0,0,0.38,1,0,0,0.0,1,1,2,0,0,42,0,0,1,0,0,7,0,1.0,7,1.0,0.25,False
KeyIndexIterator,3.67,3,0,1.0,8,0,0,0.0,2,2,15,1,0,398,0,0,4,0,0,9,0,0.52,33,1.0,1,0
MultiValuedNodeHeapIterator,3.44,3,2,0.5,2,0,0,0.0,1,1,11,1,0,242,0,0,8,0,2,9,0,1.0,31,1.0,0.028987738959941778,False
LoadDocument,5.5,4,0,1.0,14,0,0,1.0,0,0,31,3,0,221,0,0,1,0,0,6,0,0.0,33,1.0,0.14706805867028838,False
UnionIterator,1.0,0,0,1.0,1,1,1,0.0,1,2,1,0,0,61,1,0,1,0,0,2,0,1.0,2,1.0,0.22222222222222213,False
AxisIterator,2.18,1,1,0.0,5,0,0,0.0,1,1,9,1,0,97,0,0,4,0,0,11,0,0.84,24,1.0,1,0
NodeValueIterator,1.44,0,1,0.5,3,0,0,0.0,1,1,5,0,0,73,0,0,5,0,0,9,0,0.75,13,1.0,1,0
MultipleNodeCounter,4.75,0,0,0.42,5,0,0,0.0,1,1,11,0,0,74,1,1,1,0,1,4,0,0.33,19,1.0,0.06357262337956915,False
TypedNamespaceIterator,3.5,1,0,1.0,3,0,0,0.0,0,3,3,1,0,35,0,0,1,0,0,2,0,1.0,7,1.0,1,0
NamespaceWildcardIterator,1.71,0,0,1.0,4,0,0,0.0,1,2,8,0,0,115,0,0,2,0,0,7,0,1.0,12,1.0,1,0
NamespaceChildrenIterator,3.33,0,0,1.0,3,0,0,0.0,0,2,9,0,0,61,0,0,1,0,0,3,0,1.0,10,1.0,1,0
NamespaceAttributeIterator,3.33,0,0,1.0,3,0,0,0.0,0,2,5,0,0,74,0,0,1,0,0,3,0,1.0,10,1.0,1,0
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,13,0,0,0,0,0,1,0,1.0,2,1.0,1,0
4,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
6,2.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,11,0,0,0,0,0,1,0,1.0,2,1.0,1,0
7,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,2,1.0,1,0
8,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
DefaultSingleNodeCounter,3.33,0,2,1.0,3,0,0,0.0,0,2,5,0,0,37,0,0,0,0,0,3,0,1.0,10,1.0,1,0
StripWhitespaceFilter,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,1,0,1.0,0,1.0,0.07053309347000174,False
Hashtable,2.87,4,0,1.0,2,9,35,1.5,1,0,6,1,1000,306,0,0,4,0,0,15,0,0.65,43,1.0,0.12604311864017748,False
MessageHandler,1.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,5,0,0,0,0,1,1,0,1.0,1,1.0,1,0
OutputBuffer,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,11,0,0,0,0,2,4,0,0.0,0,1.0,1,0
StringOutputBuffer,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,26,0,0,1,0,0,5,0,1.0,5,1.0,0.25,False
WriterOutputBuffer,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,60,0,0,3,0,0,5,0,1.0,5,1.0,0.0068636973890646,False
JavaCupRedirect,6.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,56,0,0,1,0,0,1,0,1.0,6,1.0,1,0
OutputSettings,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,18,0,0,9,0,0,1,0,1.0,1,1.0,0.31999999999999945,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,13,0,0,0,0,0,1,0,1.0,2,1.0,1,0
4,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
6,2.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,11,0,0,0,0,0,1,0,1.0,2,1.0,1,0
7,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,2,1.0,1,0
8,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
MessageHandler,1.5,0,1,1.0,0,0,0,0.0,0,1,0,0,0,19,0,0,1,0,0,2,0,1.0,3,1.0,1,0
Util,3.0,1,0,1.0,4,0,0,1.0,0,0,12,1,0,119,0,0,0,0,0,4,0,0.0,12,1.0,0.06120803954483047,False
XSLTCSource,3.4,0,0,1.0,5,1,1,0.0,0,0,9,0,0,94,0,0,3,0,0,5,0,1.0,17,1.0,0.08204115971393766,False
ApplyXSLTProperties,2.43,0,0,1.0,0,1,3,0.0,0,0,0,0,0,127,0,0,4,0,1,7,0,0.0,17,1.0,1,0
XPathVisitor,1.0,0,0,1.0,0,13,14,0.0,0,0,0,0,0,148,0,0,0,0,6,12,0,0.0,12,1.0,0.9808132320470255,False
ExpressionOwner,0.0,0,0,1.0,0,1,9,0.0,0,0,0,0,0,16,0,0,0,0,82,2,0,0.0,0,1.0,1,0
ExpressionNode,0.0,0,0,1.0,0,3,4,0.0,0,0,0,0,0,23,0,0,0,0,178,5,0,0.0,0,1.0,1,0
XPathFactory,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,17,0,0,0,0,0,1,0,1.0,0,1.0,0.030278148228039103,False
WhitespaceStrippingElementMatcher,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,26,0,0,0,0,68,2,0,0.0,0,1.0,0.012054076555269525,False
ExtensionsProvider,0.0,0,0,1.0,0,3,3,0.0,0,0,0,0,0,24,0,0,0,0,2,4,0,0.0,0,1.0,1,0
XPathVisitable,0.0,0,0,1.0,0,12,13,0.0,0,0,0,0,0,11,0,0,0,0,110,1,0,1.0,0,1.0,1,0
XPathAPI,1.11,0,0,1.0,4,0,0,0.0,0,0,8,0,0,223,0,0,0,0,0,9,0,0.03,10,1.0,1,0
XPathEvaluatorImpl,1.6,0,0,1.0,4,0,0,0.0,0,0,5,0,0,208,0,0,1,0,0,5,0,0.0,8,1.0,0.6143032879248258,False
XPathExpressionImpl,7.5,0,0,1.0,5,0,0,0.0,1,0,9,0,0,136,0,0,2,0,0,2,0,1.0,15,1.0,0.39367155824496985,False
XPathNSResolverImpl,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,19,1,0,0,0,0,2,0,1.0,2,1.0,0.04232873480271665,False
XMLStringFactoryImpl,1.0,0,0,1.0,3,0,0,0.0,1,1,4,0,0,64,1,0,1,0,0,5,0,0.0,5,1.0,0.07695933679843078,False
XObjectFactory,8.0,0,0,1.0,12,0,0,0.0,0,0,16,0,0,94,0,0,0,0,0,2,0,0.0,16,1.0,0.10060731784029842,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,13,0,0,0,0,0,1,0,1.0,2,1.0,1,0
4,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
6,2.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,11,0,0,0,0,0,1,0,1.0,2,1.0,1,0
7,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,2,1.0,1,0
8,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
PathComponent,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,10,0,0,0,0,28,1,0,1.0,0,1.0,1,0
ContextNodeList,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,104,0,0,0,0,1,12,0,0.0,0,1.0,0.3045809047843602,False
HasPositionalPredChecker,4.0,0,2,1.0,2,0,0,0.0,0,1,2,0,0,76,1,0,2,0,0,4,0,1.0,16,1.0,0.06352133923988314,False
SubContextList,0.0,0,0,1.0,0,2,2,0.0,0,0,0,0,0,22,0,0,0,0,25,2,0,0.0,0,1.0,1,0
OpMapVector,1.25,0,0,1.0,0,1,10,0.0,0,0,0,0,0,81,0,0,4,0,0,4,0,1.0,5,1.0,0.09071395312825828,False
XPATHMessages,4.33,0,0,0.0,1,0,0,0.0,0,1,2,0,0,105,3,0,2,0,1,3,0,0.33,13,1.0,0.21258770747036684,False
NodeTestFilter,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,11,0,0,0,0,0,1,0,1.0,0,1.0,0.05588058240487341,False
JAXPExtensionsProvider,2.83,2,0,1.0,6,0,0,0.0,0,0,9,1,0,154,0,0,2,0,0,6,0,0.5,17,1.0,0.029489116282484,False
JAXPVariableStack,2.0,0,1,1.0,4,0,0,0.0,0,1,6,0,0,29,0,0,1,0,0,2,0,1.0,4,1.0,0.022426299980435525,False
XPathFactoryImpl,2.83,0,0,1.0,3,0,0,0.0,0,1,10,0,0,244,0,0,4,0,0,6,0,0.67,17,1.0,0.06804670917546721,False
Serializer,0.0,0,0,1.0,0,13,28,0.0,0,0,0,0,0,141,0,0,0,0,15,10,0,0.0,0,1.0,1,0
SerializationHandler,0.0,0,0,1.0,0,12,19,0.0,0,0,0,0,0,92,9,0,0,0,14,10,0,0.0,0,1.0,0.024673381932103167,False
DOMSerializer,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,12,0,0,0,0,17,1,0,1.0,0,1.0,1,0
NamespaceMappings,2.8,12,0,1.0,2,8,22,0.0,1,0,12,2,1000,422,0,0,5,0,0,15,0,0.55,42,1.0,0.09515164219807623,False
TransformStateSetter,0.0,0,0,1.0,0,2,5,0.0,0,0,0,0,0,17,0,0,0,0,2,2,0,0.0,0,1.0,0.19753334286500127,False
EmptySerializer,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,706,28,0,1,0,3,97,0,0.0,97,1.0,0.2409921709264917,False
AttributesImplSerializer,2.5,0,0,1.0,0,5,11,0.0,0,1,0,0,0,182,0,0,4,0,0,6,0,0.93,15,1.0,0.02297978160319384,False
1,1.0,0,0,1.0,1,0,0,0.0,0,1,4,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
DOM3Serializer,0.0,0,0,1.0,0,1,3,0.0,0,0,0,0,0,58,0,0,0,0,1,6,0,0.0,0,1.0,1,0
InEncoding,0.0,0,0,1.0,0,1,2,0.0,0,0,0,0,0,12,0,0,0,0,1,2,0,0.0,0,1.0,1,0
EncodingImpl,7.25,1,0,1.0,2,0,0,0.5,1,0,5,1,0,192,0,0,10,0,0,4,0,1.0,29,1.0,1,0
ExtendedLexicalHandler,0.0,0,0,1.0,0,3,4,0.0,0,0,0,0,0,10,0,0,0,0,15,1,0,1.0,0,1.0,1,0
OutputPropertyUtils,2.5,0,0,1.0,0,0,0,0.0,0,0,0,0,0,46,0,0,0,0,0,2,0,0.0,5,1.0,0.31112355660675695,False
XSLOutputAttributes,0.0,0,0,1.0,0,5,6,0.0,0,0,0,0,0,215,0,0,0,0,15,23,0,0.0,0,1.0,0.49228559307493847,False
SerializerFactory,3.5,0,0,1.0,9,0,0,0.5,0,0,12,0,0,103,0,0,1,0,0,2,0,1.0,7,1.0,0.06591798523127196,False
WriterChain,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,37,0,0,0,0,3,9,0,0.0,0,1.0,0.05247569822895303,False
WritertoStringBuffer,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,34,0,0,1,0,0,6,0,0.3,6,1.0,1,0
ToTextStream,1.88,0,14,0.32,6,0,0,0.5,0,2,6,0,0,536,2,0,0,0,0,25,0,0.2,47,1.0,0.037200170256392946,False
ToUnknownStream,1.82,0,6,0.1,5,0,0,3.0,1,1,7,0,0,1197,19,0,15,0,0,84,0,0.76,153,1.0,0.3844419868255874,False
ToXMLStream,4.06,5,1,0.56,8,0,0,2.5,1,2,15,2,1100,502,5,0,1,0,0,16,0,0.29,65,1.0,0.009856151091176636,False
Version,1.25,0,0,1.0,0,0,0,0.0,0,0,0,0,0,95,0,0,0,0,0,8,0,0.0,10,1.0,0.03271441541602286,False
XMLString,0.0,0,0,1.0,0,25,29,0.0,0,0,0,0,0,663,0,0,0,0,4,38,0,0.0,0,1.0,1,0
PrefixResolver,0.0,0,0,1.0,0,6,9,0.0,0,0,0,0,0,44,0,0,0,0,74,4,0,0.0,0,1.0,1,0
NodeConsumer,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,9,0,0,0,0,1,1,0,1.0,0,1.0,0.06752752276211645,False
IntStack,1.17,0,0,1.0,0,10,44,0.0,0,1,0,0,0,156,8,0,0,0,0,12,0,0.58,14,1.0,0.17226133204154817,False
ObjectStack,1.17,0,0,1.0,0,3,24,0.0,0,1,0,0,0,160,8,0,0,0,0,12,0,0.58,14,1.0,0.1650514993546294,False
XMLStringFactory,0.0,0,0,1.0,0,8,8,0.0,0,0,0,0,0,43,0,0,0,0,2,4,0,0.0,0,1.0,1,0
XMLReaderManager,3.0,0,0,1.0,0,4,5,0.5,1,0,0,0,0,121,0,0,6,0,0,4,0,0.33,12,1.0,0.03385725337991909,False
DOMOrder,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,12,0,0,0,0,0,1,0,1.0,0,1.0,0.012331139310443214,False
Hashtree2Node,9.0,0,0,1.0,0,0,0,0.5,0,0,0,0,0,87,0,0,0,0,0,1,0,1.0,9,1.0,0.006697125622371555,False
PrefixForUriEnumerator,2.33,1,0,1.0,1,0,0,0.0,1,0,1,1,0,37,0,0,4,0,0,3,0,1.0,7,1.0,1,0
RawCharacterHandler,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,13,0,0,0,0,0,1,0,1.0,0,1.0,0.047110002680818164,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,13,0,0,0,0,0,1,0,1.0,2,1.0,1,0
4,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
