NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC
IDREFDV,1.33,0,1,1,4,0,0,0,0,1,9,0,0,18,0,0,0,1,0,3,0,0,4,0.67
QNameDV,3,1,1,1,6,0,0,0,0,1,12,1,0,74,0,0,1,1,0,3,0,0,9,0.67
SchemaDVFactoryImpl,1,0,0,1,2,0,0,0,1,2,3,0,0,41,0,0,1,0,0,3,0,1,3,0.67
XSNamedMapEntry,1.86,0,0,1,0,0,0,0,1,0,0,0,0,38,0,0,2,2,0,7,0,0.6,13,0.67
CMStateSet,3.67,0,0,1,0,9,20,0,1,0,0,0,0,260,0,0,5,0,0,12,5,0.82,44,0.67
DTDDVFactoryImpl,1,7,0,1,7,0,0,0,1,1,7,7,0,47,0,0,1,0,1,3,0,1,3,0.67
XML11DTDDVFactoryImpl,2,0,2,1,0,0,0,0,1,2,0,0,0,49,0,0,1,0,0,2,0,1,4,0.67
LocationPath,2.5,2,0,1,2,1,3,0,1,0,5,2,0,59,0,0,1,0,0,4,1,0,10,0.67
XIncludeNamespaceSupport,1.6,0,0,1,0,2,5,0,1,2,0,0,0,63,1,0,1,1,0,5,0,1,8,0.67
DOM3,1.33,0,0,1,0,0,0,0,0,0,0,0,0,138,0,0,4,1,0,6,1,0.1,8,0.67
IdIdrefCheckingTest,1,4,1,0.5,4,0,0,1,0,3,12,1,0,137,4,0,2,3,0,12,0,0.07,12,0.67
Test,3.69,3,0,1,6,0,0,2.5,1,0,10,1,0,457,3,0,18,1,0,16,2,0.21,59,0.67
XMLAttributesProxy,1.63,5,0,1,9,1,1,2,3,0,19,3,100,239,1,0,5,10,0,30,0,0.18,49,0.66
XIncludeHandler,3.84,122,0,1,39,4,7,8,20,0,142,36,5111,2998,4,1,92,12,1,117,1,0.11,449,0.65
XMLSchemaValidator,7.36,192,0,1,61,19,37,8,29,0,241,51,5101,4504,1,0,132,5,0,64,0,0.22,471,0.65
XML11Configuration,3.95,63,0,1.12,33,3,5,3.5,25,1,89,32,101,1528,0,0,88,7,8,37,0,0.12,146,0.65
SchemaGrammar,2.23,21,0,1,24,19,74,4.5,6,0,61,9,3100,1612,44,0,51,6,2,77,21,0.03,172,0.64
ElementNSImpl,3.67,3,4,0.45,7,5,6,2.5,1,4,16,3,0,337,0,0,5,1,2,15,1,0.25,55,0.64
XML11DTDConfiguration,3.4,58,0,1.12,31,0,0,2.5,25,1,75,30,101,1244,0,0,60,7,0,35,0,0.13,119,0.63
XML11NonValidatingConfiguration,3.37,44,0,1.12,23,0,0,2.5,20,1,63,22,100,1168,0,0,50,7,0,35,0,0.13,118,0.63
XSIDCDefinition,0,0,0,1,0,1,1,0,0,0,0,0,0,46,5,0,3,0,3,5,0,0,0,0.62
DOMConfigurationImpl,6.03,23,0,0.88,14,2,3,4,6,1,54,13,100,1157,4,0,60,7,0,31,1,0.07,187,0.62
UCSReader,3.09,0,0,1,0,0,0,0.5,0,1,0,0,0,292,0,0,8,0,0,11,0,0.75,34,0.62
AttributePSVImpl,1.5,4,0,1,5,1,1,0,3,0,12,1,0,239,1,0,9,7,0,20,0,0.21,30,0.61
ValidationState,1.29,0,0,1,3,9,19,0,3,0,4,0,0,171,3,0,11,9,1,24,0,0.15,31,0.61
XML11Char,5.14,0,0,1,1,0,0,0,0,0,2,0,0,370,0,0,10,0,0,14,0,0.4,72,0.61
ChildNode,1.5,0,5,0.05,0,2,4,0,1,1,0,0,0,117,0,0,3,1,119,8,0,0.33,12,0.6
ElementDefinitionImpl,1.4,0,0,0.14,1,2,2,0,1,3,2,0,0,86,0,0,3,1,1,5,0,0.17,7,0.6
ProcessingInstructionImpl,1.6,0,0,0,0,0,0,0,0,3,0,0,0,91,1,0,2,1,1,5,0,0.17,8,0.6
HTTPInputSource,1.11,0,0,0,0,3,3,0,0,1,0,0,0,152,3,0,2,2,0,9,0,0.4,10,0.6
JAXPNamespaceContextWrapper,1.69,0,0,1,1,7,13,0,1,0,1,0,0,109,0,0,6,6,0,16,0,0.26,27,0.6
ErrorHandlerWrapper,1.3,4,0,1,2,3,5,0.5,0,0,7,1,1000,194,0,0,1,2,1,10,0,0.36,13,0.6
XSIErrorReporter,2.67,3,0,1,2,1,6,0,1,0,4,2,0,104,0,0,4,0,0,6,4,1,16,0.6
DefaultElement,1,0,0,1,0,0,0,0,0,2,0,0,0,115,12,0,0,8,1,22,0,0.24,22,0.6
DocumentBuilderFactoryImpl,4.33,6,0,1,4,1,1,0,0,1,8,3,0,256,0,0,13,3,0,9,1,0.39,39,0.6
DefaultDocument,1,0,1,1,0,2,2,0,0,2,0,0,0,254,19,0,1,13,1,33,0,0.24,33,0.59
ElementPSVImpl,1.5,4,0,1,6,1,1,0,5,0,13,1,0,294,2,0,13,9,0,24,0,0.15,36,0.59
PSVIAttrNSImpl,1.14,4,0,0,4,4,4,0,4,3,9,1,0,240,1,0,10,7,0,22,0,0.17,25,0.58
XSModelGroup,0,0,0,1,0,5,22,0,0,0,0,0,0,41,4,0,3,0,1,4,0,0,0,0.57
Entity,0.71,0,0,1,0,1,5,0,0,0,0,0,0,56,0,0,2,1,3,7,2,0.3,5,0.57
LocationArray,1.33,0,0,1,0,2,5,0,1,0,0,0,0,35,0,0,2,1,0,6,2,1,8,0.57
TypeValidator,1.45,0,0,1,1,1,5,0,0,0,2,0,0,108,0,0,5,2,30,11,0,0,16,0.57
SAXParserFactoryImpl,2.38,0,0,1,1,1,1,0,0,1,2,0,0,145,0,0,7,3,0,8,0,0.24,19,0.57
XPointerProcessor,0,0,0,1,0,1,1,0,0,0,0,0,0,62,0,0,3,0,1,4,0,0,0,0.57
IdentityConstraintCheckingTest,1,4,1,0.39,4,0,0,1,0,3,12,1,0,158,4,0,3,3,0,10,0,0.11,10,0.57
XDecimal,6,0,0,1,1,1,1,0,0,0,1,0,0,294,3,0,8,0,0,14,7,0.97,84,0.56
XMLString,2,0,0,1,0,26,55,0,1,0,0,0,0,146,0,0,3,1,1,9,3,1,18,0.56
NodeEditAS,0,0,0,1,0,0,0,0,0,0,0,0,0,88,0,0,4,0,3,5,0,0,0,0.56
NodeImpl,3.18,0,0,1,5,14,36,4,1,0,19,0,0,1947,0,3,27,15,127,84,0,0.07,267,0.55
StAXLocationWrapper,1.42,0,0,1,0,4,6,0,0,0,0,0,0,70,0,0,1,5,0,12,0,0.38,17,0.55
DefaultNode,1,0,0,1,0,0,0,0,0,0,0,0,0,181,0,0,0,17,8,38,0,0.16,38,0.54
XSNamedMapImpl,2.36,1,0,1,3,0,0,0,1,1,6,1,0,257,4,0,7,0,1,11,5,0.11,26,0.54
BasicParserConfiguration,1.82,11,0,1.12,6,0,0,0,5,1,16,5,0,495,0,0,15,7,6,22,0,0.1,40,0.53
SchemaDOM,2.77,25,2,1,8,1,9,2,3,3,27,7,100,422,9,0,9,1,0,30,6,0.21,83,0.53
Abort,1,0,0,1,0,0,0,0,1,3,0,0,0,8,0,0,2,0,0,2,0,1,2,0.5
NullLSParserFilter,1,0,0,1,0,0,0,0,1,0,0,0,0,13,0,0,1,1,0,4,0,0.33,4,0.5
1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,2,0,0,2,0.5
DeferredNode,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,1,0,14,1,0,1,0,0.5
DeferredDOMImplementationImpl,1,0,1,1,0,0,0,0,1,2,0,0,0,22,0,0,1,0,0,1,0,1,1,0.5
NodeIteratorImpl,4.23,0,0,1,2,1,1,0,1,0,3,0,0,333,0,0,8,4,0,13,0,0.36,55,0.5
DOMMessageFormatter,4,0,0,1,0,0,0,0,0,0,0,0,0,118,0,0,7,0,0,5,0,0.83,20,0.5
PSVIElementNSImpl,1.24,4,0,0,5,13,20,0,6,5,12,1,0,288,1,0,13,10,0,25,0,0.14,31,0.5
XSSimpleTypeDefinition,0,0,0,1,0,10,30,0,0,0,0,0,0,217,20,0,20,0,3,20,0,0,0,0.5
DOMErrorHandlerWrapper,2.44,16,0,1,5,4,10,0,2,0,17,4,3000,368,1,0,6,2,0,9,2,0.62,22,0.5
StAXInputSource,1.4,0,1,0,0,1,1,0,0,1,0,0,0,68,1,0,3,2,0,10,0,0,14,0.5
EntityResolver2Wrapper,2.43,3,0,1,5,2,4,0.5,0,0,10,1,1000,172,0,0,1,2,0,7,0,0.6,17,0.5
SmallContainerKeyEnumeration,1.67,2,0,1,1,0,0,0,1,0,2,1,0,27,0,0,2,0,0,3,2,1,5,0.5
XML11NSDocumentScannerImpl,11.44,8,0,0.21,12,5,5,6,1,4,43,2,110,776,0,0,4,1,0,9,0,0.5,103,0.5
XMLNSDocumentScannerImpl,11.22,8,1,0.11,12,7,7,6,1,3,43,2,110,703,0,0,4,1,0,9,0,0.5,101,0.5
XSMessageFormatter,2.5,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,3,0,0,2,0,1,5,0.5
LocalIDKey,1.5,0,0,1,0,0,0,0,1,0,0,0,0,26,0,0,2,0,0,4,2,1,6,0.5
AnyURIDV,4,0,0,1,3,0,0,0.5,1,1,8,0,0,136,0,0,5,1,0,3,0,0,12,0.5
BooleanDV,3,0,0,1,2,0,0,0,0,1,3,0,0,17,0,0,0,1,0,2,0,0,6,0.5
FullDVFactory,1,3,2,1,6,0,0,0.5,1,2,48,1,1000,132,0,0,2,0,0,3,1,0.33,3,0.5
PrecisionDecimalDV,1.33,2,4,1,3,0,0,0,0,1,15,1,0,329,0,0,0,3,0,6,0,0,8,0.5
ListDatatypeValidator,2,0,0,1,1,0,0,0,1,0,1,0,0,34,0,0,1,0,0,2,1,1,4,0.5
BMPattern,7.38,0,0,1,0,1,3,0,2,0,0,0,0,207,0,0,3,0,0,8,3,1,59,0.5
UnionToken,6.6,2,3,0,2,0,0,0,1,1,2,2,0,111,0,0,2,0,0,5,1,1,33,0.5
CharToken,4,0,3,0,0,0,0,0,0,1,0,0,0,60,0,0,2,1,0,4,1,1,16,0.5
Step,2,1,0,1,2,2,3,0,2,0,8,1,0,56,0,0,2,0,0,4,2,0,8,0.5
Field,1,0,0,1,2,3,4,0,2,0,2,0,0,268,0,0,2,2,0,5,0,0.5,5,0.5
Selector,1,1,0,1,1,2,3,0,2,0,1,1,0,218,0,0,3,2,0,5,0,0.5,5,0.5
CMBuilder,7.42,16,0,1,12,2,2,4,3,0,38,7,1101,414,0,0,5,1,0,12,0,0.62,89,0.5
XSDocumentInfo,2.08,3,0,1,9,2,6,0,5,0,18,2,0,183,0,0,17,2,0,12,3,0.11,25,0.5
XSDAbstractTraverser,12.18,52,0,1,32,1,3,4.5,6,0,147,14,4101,934,0,3,14,0,12,17,1,0.22,207,0.5
JAXPValidatorComponent,1.4,1,5,1,6,1,2,0,7,1,13,1,0,514,0,0,13,6,0,15,0,0.1,21,0.5
AttributeIterator,1.75,5,0,1,3,0,0,0.5,1,0,7,2,0,34,0,0,3,0,0,4,3,0.33,7,0.5
NamespaceIterator,2.25,3,0,1,2,0,0,0,0,0,4,2,0,38,0,0,3,0,0,4,3,0.33,9,0.5
XMLSchema,1,0,0,1,0,0,0,0,1,2,0,0,0,45,0,0,2,1,0,4,0,0,4,0.5
XIncludeTextReader,6.8,11,0,1,14,1,3,3,4,0,30,5,1110,482,0,0,5,2,1,15,0,0.31,102,0.5
XIncludeMessageFormatter,5,0,0,1,0,1,1,0,0,0,0,0,0,53,0,0,3,0,0,1,0,1,5,0.5
ShortHandPointer,2.43,0,0,1,5,1,3,0,1,0,10,0,0,255,2,0,4,5,0,14,1,0.18,34,0.5
XPointerMessageFormatter,2.5,0,0,1,0,0,0,0,0,0,0,0,0,58,0,0,3,0,0,2,0,1,5,0.5
CommentImpl,1.33,0,0,1,0,0,0,0,0,1,0,0,0,34,1,0,1,1,0,3,0,1,4,0.5
ElementImpl,2,1,0,1,1,0,0,0,0,1,1,1,0,81,1,0,2,1,2,4,0,0,8,0.5
Test,1.29,0,0,1,2,0,0,0,1,0,3,0,0,114,0,0,1,0,0,7,1,0.07,9,0.5
thread,5,11,0,1,5,0,0,0.5,1,1,15,4,3000,70,0,0,1,0,0,2,1,1,10,0.5
WMLDOMImplementationImpl,1,0,2,1,1,0,0,0,1,2,1,0,0,17,0,0,1,0,0,2,0,0,2,0.5
InputData,1,0,0,1,0,0,0,0,0,1,0,0,0,17,0,0,2,0,0,2,1,1,2,0.5
XSWildcardDecl,5.23,0,0,1,5,6,11,3,1,0,6,0,0,557,7,0,6,6,0,22,4,0.18,115,0.48
QName,2.4,0,0,1,0,23,50,0,0,0,0,0,0,165,0,0,4,2,1,10,4,0.71,24,0.45
XSWildcard,0,0,0,1,0,2,8,0,0,0,0,0,0,65,5,0,6,0,1,5,0,0,0,0.45
XSAttributeGroupDecl,3.44,11,0,1,11,9,18,2.5,4,0,30,3,2101,364,7,0,10,6,0,18,7,0.27,62,0.45
Match,2.83,0,0,1,1,2,5,0,4,0,1,0,0,150,0,0,6,5,0,12,6,0.55,34,0.45
XSModelGroupImpl,2.28,0,0,1,5,2,4,0,3,0,9,0,0,208,5,0,8,4,0,18,4,0.29,41,0.45
TreeWalkerImpl,3.68,0,0,1,1,0,0,0,0,0,2,0,0,497,0,0,6,6,0,25,4,0.23,92,0.44
ElementImpl,2,1,8,1,2,3,4,0,1,3,2,1,0,239,0,0,10,8,0,27,10,0.21,54,0.44
XMLDTDDescription,3.3,3,1,0.4,1,4,4,0,0,1,3,1,0,150,2,0,2,4,0,10,0,0.43,33,0.43
XMLSchemaDescription,0,0,0,1,0,2,3,0,0,0,0,0,0,107,6,0,8,0,1,6,0,0,0,0.43
DOMValidatorHelper,4.5,11,0,1,18,3,6,3.5,14,0,44,7,1111,547,0,0,26,1,0,14,4,0.26,63,0.43
Test,8.67,1,0,1,5,0,0,1,0,0,11,1,0,630,0,0,4,0,0,3,4,0.33,26,0.43
EventReporter,4,0,0,1,0,1,1,0,1,0,0,0,0,53,0,0,4,0,0,3,4,1,12,0.43
XSSimpleTypeDecl,7.3,78,0,1,26,14,25,4.5,17,0,94,23,3101,3423,11,0,110,19,0,91,12,0.19,664,0.41
ScannedEntity,2.14,5,0,1,4,5,28,0,2,1,9,2,0,252,10,0,18,1,0,14,16,0.29,30,0.41
XSAnnotation,0,0,0,1,0,11,46,0,0,0,0,0,0,38,2,0,3,0,1,2,0,0,0,0.4
XMLAttributeDecl,0.67,1,0,1,2,1,1,0,2,0,4,1,0,42,0,0,3,0,0,3,3,1,2,0.4
DateTimeData,1.79,2,0,1,1,9,9,0,1,0,4,1,0,170,3,0,20,3,0,19,18,0.54,34,0.4
DecimalDV,1,2,3,1,3,0,0,0,0,1,14,1,0,322,0,0,0,3,1,5,0,0,5,0.4
XSDKey,2.67,0,0,1,0,0,0,0,0,0,0,0,0,44,0,0,3,0,0,3,3,1,8,0.4
ResolutionForwarder,1.88,0,0,1,1,1,1,0,0,0,1,0,0,110,0,0,2,3,0,8,0,0.2,15,0.4
ElementSchemePointer,3.56,19,0,1,8,3,5,3,4,0,22,8,100,848,0,0,17,4,0,16,2,0.38,57,0.4
AttributeImpl,1.29,0,0,1,0,0,0,0,0,1,0,0,0,69,2,0,4,3,1,7,0,0.2,9,0.4
FileNameInput,2.5,0,0,1,0,1,1,0,0,5,0,0,0,106,0,0,6,0,0,6,5,0.5,15,0.38
SimpleTypeUsage,4.18,3,0,1,9,0,0,1,2,0,47,1,110,350,0,0,5,0,0,11,5,0.8,46,0.38
Test,5.4,0,0,1,2,0,0,0.5,0,0,4,0,0,405,0,0,16,0,0,5,5,0.5,27,0.38
IdentityConstraint,1.67,0,0,1,5,12,19,0,1,0,5,0,0,212,4,0,9,12,2,21,0,0.1,35,0.37
AbstractConfiguration,1.82,10,0,1,3,0,0,0.5,8,0,11,3,1000,362,0,0,11,12,1,22,0,0.09,40,0.37
RegularExpression,9.33,39,0,1,18,2,5,7,5,0,143,10,5110,1956,0,0,33,2,0,39,14,0.14,364,0.37
XPrecisionDecimal,7,0,0,1,1,1,2,0.5,0,0,5,0,0,290,0,0,8,0,0,12,7,0.42,84,0.36
TextImpl,2,1,3,1,1,0,0,0,1,3,1,1,0,103,0,0,4,3,0,8,4,0.29,16,0.36
ExternalEntityMonitor,2.5,5,0,1,6,1,1,1,1,0,12,2,1010,113,0,0,1,2,0,4,0,1,10,0.33
ValidatedInfo,3,0,0,1,6,11,41,0,2,0,16,0,0,206,4,0,7,5,0,13,7,0.36,39,0.33
DOMEntityResolverWrapper,2.5,3,0,1,3,4,4,0,0,0,10,1,0,123,0,0,3,2,0,6,0,0.5,15,0.33
EntityResolverWrapper,2.2,3,0,1,3,2,4,0,0,0,8,1,0,98,0,0,1,2,0,5,0,1,11,0.33
XMLGrammarDescription,0,0,0,1,0,5,5,0,0,0,0,0,0,29,1,0,2,0,4,1,0,1,0,0.33
ListDV,1,1,1,1,2,0,0,0,0,1,7,1,0,99,0,0,0,2,0,3,0,0,3,0.33
UIEventImpl,0.75,0,0,1,0,0,0,0,0,1,0,0,0,22,1,0,2,2,1,4,0,0.67,3,0.33
XMLMessageFormatter,4,0,0,1,0,0,0,0,0,0,0,0,0,82,0,0,4,0,0,2,0,1,8,0.33
SimpleContentModel,14.5,2,0,1,2,0,0,0.5,1,0,9,1,0,230,0,0,5,0,0,2,0,1,29,0.33
ParenToken,2.4,0,3,0,0,0,0,0,1,1,0,0,0,54,0,0,3,2,0,5,2,0.33,12,0.33
ConcatToken,2.25,0,2,0,0,0,0,0,1,1,0,0,0,31,0,0,3,0,0,4,2,0.33,9,0.33
StringToken,1.25,0,3,0,1,0,0,0,0,1,1,0,0,27,0,0,3,2,0,4,2,0.67,5,0.33
AttrImpl,1,0,1,1,0,0,0,0,0,2,0,0,0,75,1,0,2,6,0,12,2,0.04,12,0.33
3,1,0,0,1,0,0,0,0,0,1,0,0,0,20,0,0,0,4,0,6,0,0,6,0.33
StAXValidatorHelper,4.1,10,0,1,19,4,8,0,17,0,32,8,0,630,0,0,28,1,0,10,6,0.39,41,0.33
EntityReferenceImpl,1.4,0,0,1,0,0,0,0,0,1,0,0,0,59,1,0,2,2,0,5,0,0.33,7,0.33
NamespaceImpl,1.6,0,0,1,0,0,0,0,0,2,0,0,0,47,1,0,2,2,0,5,0,0.17,8,0.33
ProcessingInstructionImpl,1.75,0,0,1,0,0,0,0,0,1,0,0,0,44,1,0,2,2,0,4,0,0.67,7,0.33
ErrorHandlerCheck,0.67,0,1,1,0,1,4,0,0,1,0,0,0,10,0,0,1,1,0,3,1,1,2,0.33
XSAttributeUseImpl,1.27,3,0,1,4,2,2,2,3,0,10,1,0,117,1,0,5,8,0,15,5,0.21,19,0.32
XSComplexTypeDecl,3.09,1,0,1,9,13,24,2.5,7,0,19,1,0,687,10,0,23,22,1,45,14,0.12,139,0.31
XSElementDecl,1.35,3,0,1,5,11,18,2,7,0,12,1,0,345,6,0,23,20,0,37,14,0.11,50,0.29
CachingParserPool,1.57,0,0,1,8,0,0,2,2,0,8,0,0,369,0,0,6,3,0,7,0,0.7,11,0.29
XSParticleDecl,2.17,0,0,1,4,6,16,2,2,0,6,0,0,210,7,0,13,8,0,18,5,0.29,39,0.29
Axis,2,0,0,1,0,1,1,0,0,0,0,0,0,61,0,0,5,0,0,4,1,0,8,0.29
OutputFormat,1.66,1,0,1,6,8,37,0,1,0,12,1,0,902,0,0,19,33,0,50,0,0.04,83,0.28
EncodingInfo,3.17,8,0,1,3,4,15,2.5,3,0,9,2,0,238,0,0,8,1,0,6,7,0.2,19,0.27
XMLResourceIdentifierImpl,1.56,0,0,1,0,11,22,2,0,0,0,0,0,198,4,0,5,11,3,18,0,0.49,28,0.27
XSSimpleType,0,0,0,1,0,17,29,0,0,0,0,0,0,167,8,0,23,0,2,8,0,0,0,0.26
ElementState,1,0,0,1,0,0,0,2,1,0,0,0,0,18,0,0,2,1,0,4,2,0,4,0.25
XMLGrammarBuilder,22,0,0,1,8,0,0,0.5,0,0,16,0,0,337,0,0,10,0,0,2,0,0,44,0.25
DocumentFragmentImpl,2.6,0,0,0.29,0,0,0,0,0,3,0,0,0,88,0,0,1,2,0,5,0,0,13,0.25
DatatypeException,1.75,0,0,1,0,10,15,0,0,2,0,0,0,71,0,0,3,2,2,4,0,0.67,7,0.25
BuiltinAttrDecl,1,0,3,1,1,0,0,2,0,1,1,0,0,28,0,0,0,3,0,5,0,0,5,0.25
DurationDV,9.5,7,4,0.45,3,0,0,4,1,2,10,1,100,350,0,0,4,0,2,8,0,0.25,76,0.25
ClosureToken,2.88,0,6,0,0,0,0,2,1,1,0,0,0,65,0,0,4,5,0,8,3,0.14,23,0.25
ModifierToken,1.33,0,2,0,1,1,1,2,1,1,1,0,0,38,0,0,4,3,0,6,3,0.3,8,0.25
NodeTest,2.33,5,0,1,1,1,2,0,1,0,5,1,0,98,0,0,6,0,0,6,2,0,14,0.25
Occurence,1.5,2,0,1,2,0,0,2,0,0,3,1,0,16,0,0,3,0,0,2,3,1,3,0.25
Notation,2.75,0,0,1,0,1,1,2,1,0,0,0,0,42,0,0,6,0,0,4,6,0.33,11,0.25
NotationDeclarationImpl,1.4,0,0,1,0,0,0,2,0,1,0,0,0,66,1,0,3,3,0,5,0,0.5,7,0.25
Test,8.4,17,0,1,5,0,0,1.5,2,0,23,3,3000,816,0,0,3,0,0,5,3,0.5,42,0.25
XSAttributeDecl,1.25,3,0,1,4,11,18,2,6,0,10,1,0,174,1,0,13,12,1,20,9,0.26,25,0.23
XSDDescription,1.26,0,1,1,0,6,16,2,3,1,0,0,0,225,5,0,14,12,0,19,0,0.26,24,0.22
UnparsedEntity,3,0,0,1,0,1,1,2,1,0,0,0,0,44,0,0,7,0,0,4,7,0.33,12,0.22
HTMLCollectionImpl,5.44,0,0,1,1,0,0,0,0,0,3,0,0,407,0,0,14,0,0,9,0,0.14,49,0.21
ConditionToken,2.5,0,3,0,0,0,0,2,1,1,0,0,0,42,0,0,5,0,0,4,4,1,10,0.2
MalformedByteSequenceException,1.2,0,0,1,1,7,7,2,1,4,1,0,0,103,0,0,7,3,0,5,0,0.33,6,0.2
DTDImpl,1.17,0,0,1,0,0,0,2,0,1,0,0,0,49,1,0,1,4,0,6,0,0.2,7,0.2
CSVConfiguration,2.5,2,4,0.29,6,0,0,3,4,1,24,1,0,162,0,0,8,4,0,6,0,0,15,0.2
MyHandler,2.5,0,0,1,1,0,0,2,0,0,1,0,0,21,0,0,4,0,0,2,4,1,5,0.2
XMLEntityDecl,0.75,0,0,1,0,1,4,2,0,0,0,0,0,93,0,0,8,1,0,4,8,0.33,3,0.18
XSGroupDecl,1.11,0,0,1,3,3,5,2,3,0,3,0,0,71,0,0,5,6,0,9,4,0.07,10,0.18
XMLElementDecl,0.67,1,0,1,2,0,0,2,3,0,4,1,0,73,0,0,10,0,0,3,5,1,2,0.17
XMLContentSpec,1.5,1,0,1,1,1,3,2,0,0,1,1,0,226,0,0,18,2,0,10,3,1,15,0.17
XMLNotationDecl,0.67,0,0,1,0,1,2,2,0,0,0,0,0,47,0,0,4,1,0,3,4,1,2,0.17
XSAnnotationImpl,1.67,2,0,1,5,0,0,2,1,0,8,2,0,145,0,0,2,5,0,9,0,0.14,15,0.17
EmptyLocation,1,0,0,1,0,0,0,2,1,0,0,0,0,61,0,0,1,5,0,7,0,0,7,0.17
EventImpl,0.91,0,0,1,0,1,1,2,0,0,0,0,0,101,0,0,10,7,3,11,9,0.07,10,0.16
Test,23.71,1,0,1,5,0,0,3,3,0,8,1,0,642,0,0,16,0,0,7,3,0.2,166,0.16
TreeView,4.08,4,0,1,9,1,1,0,4,5,21,3,0,856,0,0,23,0,0,12,14,0.62,49,0.15
XSNotationDecl,1.1,0,0,1,3,3,5,2,2,0,3,0,0,83,0,0,6,7,0,10,5,0.06,11,0.15
Tokens,6.9,2,0,1,2,2,5,0.5,4,0,2,2,0,524,0,0,58,0,0,10,0,0.39,69,0.15
RangeToken,7.72,0,9,0.55,1,3,12,3.5,2,1,1,0,0,597,0,0,8,0,0,18,6,0.53,139,0.14
EntityDeclarationImpl,1.25,0,0,1,0,0,0,2,0,1,0,0,0,92,1,0,4,6,0,8,0,0.19,10,0.14
NameNodeFilter,1.67,0,0,1,0,2,2,2,0,0,0,0,0,45,0,0,2,4,0,6,2,0.6,10,0.14
ListNode,1.5,0,0,1,0,1,1,2,1,0,0,0,0,50,0,0,6,0,0,2,6,1,3,0.14
XSAttributeChecker,14.36,33,0,1,21,15,30,3,4,0,77,18,2100,1647,0,0,103,0,0,11,2,0.24,158,0.14
XMLSimpleType,2.33,0,0,1,0,3,6,2,1,0,0,0,0,145,0,0,20,0,0,3,8,1,7,0.13
XSDHandler,5.94,241,0,1,76,12,28,20.5,27,0,288,72,11111,4189,0,0,120,4,0,118,26,0.07,701,0.13
XSAnyType,1,9,7,1,9,0,0,2,0,1,23,4,1000,82,0,0,0,7,0,11,0,0.02,11,0.12
XSFacetImpl,1.25,0,0,1,4,0,0,2,1,0,6,0,0,116,0,0,6,9,0,12,6,0.07,15,0.12
XMLCharGenerator,1,0,0,1,1,0,0,0,1,0,1,0,0,301,0,0,9,0,0,1,0,1,1,0.11
XMLParseException,1.9,0,0,1,1,13,17,2,0,4,7,0,0,148,1,0,8,7,0,10,0,0.25,19,0.11
XML11CharGenerator,1,0,0,1,1,0,0,0,0,0,1,0,0,138,0,0,10,0,0,1,0,1,1,0.1
MouseEventImpl,0.92,0,0,1,0,0,0,2,0,2,0,0,0,72,1,0,10,10,0,12,0,0.18,11,0.09
IteratorView,5,4,0,1,5,1,1,2.5,3,5,15,3,0,481,0,0,21,0,0,6,20,0.4,30,0.09
DOMErrorImpl,1,4,0,1,2,2,2,2.5,1,0,5,1,1000,89,0,0,6,6,0,10,6,0.07,10,0.08
NodeImpl,1,0,5,1,0,1,6,2,0,1,0,0,0,63,1,0,6,7,7,10,6,0.04,10,0.07
TreeWalkerView,5.71,3,0,1,4,0,1,2.5,3,5,12,2,0,585,0,0,27,0,0,7,26,0.47,40,0.07
MutationEventImpl,0.86,0,0,1,0,1,4,2,0,1,0,0,0,83,1,0,12,5,0,7,5,0.33,6,0.06
SimpleLocator,1,0,0,1,0,2,2,2,0,0,0,0,0,114,1,0,5,17,0,21,0,0.1,21,0.06
XSFacets,0.5,0,0,1,0,1,1,2,3,0,0,0,0,100,0,0,25,0,0,2,25,1,1,0.04
Constants,1.86,0,0,1,1,0,0,0,0,0,1,0,0,665,0,0,146,0,0,7,0,0.67,13,0.03
Token,3.65,4,0,1,12,3,13,4,1,0,20,2,1100,1502,0,9,66,9,9,51,21,0.14,186,0.03
RegexParser,6.96,22,0,1,7,1,1,5.5,0,0,72,2,100,1201,0,0,40,1,1,51,12,0.21,355,0.03
ASDataType,0,0,0,1,0,0,0,0,0,0,0,0,0,193,0,0,46,0,0,1,0,1,0,0.02
ObjectFactory,2.25,0,0,1,2,0,0,0.5,0,0,3,0,0,292,0,0,5,0,0,8,0,0.11,18,0
ConfigurationError,1,0,0,1,0,0,0,0,0,2,0,0,0,36,0,0,2,1,0,2,0,1,2,0
SecuritySupport,1.33,0,0,1,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,9,0,0,12,0
ParseError,1,0,0,1,0,2,3,2,0,0,0,0,0,36,0,0,5,6,0,7,5,0.07,7,0
SAXParser,1.5,0,0,0,2,0,0,0,0,3,5,0,0,85,0,0,5,0,1,4,0,0,6,0
XMLDocumentParser,1,0,0,0,3,0,0,0,0,2,5,0,0,51,0,0,0,0,3,4,0,0,4,0
StandardParserConfiguration,3.86,3,0,0.16,5,0,0,0,1,3,18,2,0,351,0,0,21,0,2,7,0,0,27,0
