NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC,acsm,is_brain
XS10TypeHelper,1.5,2,0,1.0,2,0,0,0.0,0,0,2,2,0,30,0,0,0,0,0,2,0,1.0,3,1.0,0.06611570247933908,False
XSGrammarPool,2.33,3,0,0.25,4,1,2,0.0,0,1,7,1,0,34,2,0,0,0,1,3,0,0.0,7,1.0,0.024841683389070696,False
XSNamedMap4Types,3.4,1,3,1.0,2,0,0,0.0,0,2,4,1,0,108,0,0,1,0,0,5,0,0.67,17,1.0,0.1531375320329937,False
1,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,22,0,0,0,0,0,2,0,0.0,2,1.0,1,0
XSObjectListIterator,1.2,2,0,1.0,1,0,0,0.0,0,0,2,1,0,39,0,0,1,0,0,10,0,0.42,12,1.0,1,0
ContentModelValidator,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,21,0,0,0,0,3,1,0,1.0,0,1.0,1,0
CMAny,1.33,0,0,1.0,1,1,1,0.0,0,1,2,0,0,118,1,0,3,4,0,9,0,0.57,12,1.0,0.016195150707895716,False
CMBinOp,3.0,0,0,1.0,2,1,4,0.0,1,1,4,0,0,120,0,0,2,2,0,6,0,0.9,18,1.0,0.06611570247933887,False
CMLeaf,1.33,3,0,1.0,3,1,3,0.0,1,1,7,1,0,110,1,0,2,3,0,9,0,0.76,12,1.0,0.07921248312238238,False
CMUniOp,1.8,0,0,1.0,2,1,3,0.0,1,1,4,0,0,72,0,0,1,1,0,5,0,1.0,9,1.0,0.1875000000000002,False
DFAContentModel,11.29,14,0,1.0,8,0,0,4.5,4,0,38,6,111,947,0,0,18,0,0,7,0,0.73,79,1.0,0.15104554120515742,False
MixedContentModel,14.0,3,0,1.0,2,0,0,0.5,1,0,8,1,0,175,0,0,4,0,0,2,0,1.0,28,1.0,0.11338895893266222,False
ENTITYDatatypeValidator,1.5,0,0,1.0,2,0,0,0.0,0,0,2,0,0,24,0,0,0,0,0,2,0,1.0,3,1.0,1,False
IDDatatypeValidator,3.0,0,0,1.0,3,0,0,0.0,0,0,6,0,0,38,0,0,0,0,1,2,0,1.0,6,1.0,1,False
IDREFDatatypeValidator,2.5,0,0,1.0,3,0,0,0.0,0,0,5,0,0,35,0,0,0,0,1,2,0,1.0,5,1.0,1,False
NMTOKENDatatypeValidator,1.5,0,0,1.0,2,0,0,0.0,0,0,2,0,0,23,0,0,0,0,1,2,0,1.0,3,1.0,1,False
NOTATIONDatatypeValidator,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,20,0,0,0,0,0,2,0,1.0,2,1.0,0.05430826871884062,False
StringDatatypeValidator,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,20,0,0,0,0,0,2,0,1.0,2,1.0,1,False
XML11IDDatatypeValidator,3.0,0,1,1.0,3,0,0,0.0,0,1,6,0,0,39,0,0,0,0,0,2,0,1.0,6,1.0,1,False
XML11IDREFDatatypeValidator,2.5,0,1,1.0,3,0,0,0.0,0,1,5,0,0,36,0,0,0,0,0,2,0,1.0,5,1.0,1,False
XML11NMTOKENDatatypeValidator,1.5,0,1,1.0,2,0,0,0.0,0,1,2,0,0,24,0,0,0,0,0,2,0,1.0,3,1.0,1,False
Base64,7.14,0,0,1.0,0,0,0,3.0,2,0,0,0,0,268,0,0,12,0,0,7,0,0.1,50,1.0,0.10342144615250573,False
HexBin,6.0,0,0,1.0,0,0,0,0.0,2,0,0,0,0,84,0,0,4,0,0,2,0,0.0,12,1.0,1,0
DatatypeFactoryImpl,1.0,0,0,1.0,2,2,2,0.0,0,1,8,0,0,332,0,0,0,0,0,9,0,0.0,9,1.0,0.07736958599376234,False
Parser,4.38,0,0,1.0,1,1,1,1.0,0,0,10,0,0,173,0,0,6,0,0,8,0,1.0,35,1.0,1,0
CaseInsensitiveMap,3.22,0,0,1.0,0,0,0,0.0,1,0,0,0,0,138,0,0,7,0,0,9,0,0.08,29,1.0,0.6578182439131276,False
XPath,5.67,0,0,1.0,11,3,3,0.5,1,0,38,0,0,1987,0,0,6,0,2,9,0,0.14,51,1.0,0.039497080200417936,False
Scanner,32.8,0,0,1.0,5,1,1,2.5,3,0,58,0,0,781,0,0,49,0,1,5,0,0.17,164,1.0,1,0
ValueStore,0.0,0,0,1.0,0,1,2,0.0,0,0,0,0,0,29,0,0,0,0,4,2,0,0.0,0,1.0,0.1602309160149024,False
FieldActivator,0.0,0,0,1.0,0,0,2,0.0,0,0,0,0,0,35,0,0,0,0,1,3,0,0.0,0,1.0,0.6723863905119304,False
CMNodeFactory,2.0,1,0,1.0,9,2,8,0.0,2,0,12,1,0,133,0,0,8,0,0,10,0,0.19,20,1.0,0.05071551534833938,False
XSCMBinOp,3.0,0,0,1.0,2,2,4,0.0,1,1,4,0,0,107,0,0,2,2,0,6,0,0.9,18,1.0,0.06706836844152506,False
XSCMUniOp,1.8,0,0,1.0,2,2,4,0.0,1,1,4,0,0,65,0,0,1,1,0,5,0,1.0,9,1.0,0.10241674221803734,False
XSCMLeaf,1.33,0,0,1.0,1,2,4,0.0,0,1,2,0,0,100,1,0,3,4,1,9,0,0.57,12,1.0,0.08338625917710832,False
XSDFACM,8.35,12,0,1.0,15,0,0,4.0,3,0,40,7,1100,1128,1,0,17,0,0,17,0,0.45,142,1.0,0.2858852518910285,False
SchemaDOMImplementation,2.17,0,0,1.0,0,0,0,0.0,1,0,0,0,0,35,0,0,1,0,0,6,0,0.2,13,1.0,0.014347548139643847,False
BooleanStack,1.33,0,0,1.0,0,1,3,0.0,1,0,0,0,0,59,0,0,2,0,0,6,0,0.8,8,1.0,1,0
SchemaContentHandler,2.68,13,0,1.0,12,1,1,0.5,8,0,39,6,1101,338,0,0,12,0,0,19,0,0.34,51,1.0,0.0482002965682376,False
StAXSchemaParser,4.5,12,0,1.0,10,1,1,4.0,10,0,37,6,110,367,0,0,14,0,0,16,0,0.27,72,1.0,0.053440761725495056,False
XSAnnotationGrammarPool,2.0,1,0,1.0,6,1,1,0.0,1,0,8,1,0,66,1,0,2,0,0,8,0,0.14,16,1.0,1,0
SAX2XNIUtil,1.0,0,0,0.5,0,0,0,0.0,0,1,0,0,0,8,2,0,0,0,0,2,0,0.0,2,1.0,1,0
DefaultValidationErrorHandler,2.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,29,0,0,2,0,0,2,0,1.0,4,1.0,1,0
SAX2XNI,1.44,4,0,1.0,7,0,0,0.0,2,1,13,3,0,106,0,0,2,0,0,9,0,0.0,13,1.0,1,0
2,3.0,7,0,1.0,6,0,0,0.5,0,1,11,2,1000,24,0,0,0,0,0,1,0,1.0,3,1.0,1,0
DraconianErrorHandler,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,31,0,0,1,0,0,5,0,0.0,5,1.0,1,False
JAXPSAXParser,3.47,8,0,0.0,9,1,10,3.5,2,4,23,2,100,293,0,0,3,1,0,17,0,0.32,59,1.0,1,0
SchemaValidatorConfiguration,3.33,0,0,1.0,3,0,0,0.0,3,0,5,0,0,119,0,0,11,0,0,3,0,1.0,10,1.0,0.02663428494962158,False
XSGrammarPoolContainer,0.0,0,0,1.0,0,2,3,0.0,0,0,0,0,0,28,0,0,0,0,5,3,0,0.0,0,1.0,1,0
AbstractXMLSchema,1.2,2,0,1.0,2,1,1,0.0,1,1,2,2,0,53,2,0,1,0,4,5,0,0.17,6,1.0,0.1091051939958757,False
DOMDocumentHandler,0.0,0,0,1.0,0,1,2,0.0,0,0,0,0,0,51,7,0,0,0,2,7,0,0.0,0,1.0,1,0
ValidatorHelper,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,0,4,1,0,1.0,0,1.0,0.04078912627411084,False
DOMNamespaceContext,2.33,9,0,1.0,5,1,1,0.5,1,0,20,3,0,132,0,0,3,0,0,12,0,0.52,28,1.0,1,0
XMLSchemaValidatorComponentManager,3.81,2,0,0.38,15,8,34,0.0,6,1,34,2,0,501,2,0,36,3,0,16,0,0.31,61,1.0,0.03431632816545418,False
DraconianErrorHandler,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,31,0,0,1,0,0,5,0,0.0,5,1.0,1,False
JAXPValidationMessageFormatter,7.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,65,0,0,0,0,0,1,0,1.0,7,1.0,1,0
ReadOnlyGrammarPool,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,33,0,0,1,0,0,7,0,0.07,7,1.0,0.25,False
SoftReferenceGrammarPool,3.19,7,0,1.0,5,0,0,2.5,3,0,13,2,1100,395,6,0,6,0,0,16,0,0.32,51,1.0,0.04881813289284803,False
StAXDocumentHandler,0.0,0,0,1.0,0,3,3,0.0,0,0,0,0,0,25,15,0,0,0,2,15,0,0.0,0,1.0,0.5407787283329453,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,11,0,0,0,0,0,3,0,0.0,3,1.0,1,0
StreamValidatorHelper,5.0,7,0,1.0,16,1,1,1.0,3,0,34,5,1010,177,0,0,13,0,0,3,0,1.0,15,1.0,0.2500000000000002,False
Util,2.67,4,0,1.0,3,0,0,0.5,0,0,8,1,1000,42,0,0,0,0,0,3,0,0.0,8,1.0,0.2872743357015387,False
XMLSchemaTypeInfoProvider,2.12,2,0,1.0,8,1,6,0.0,2,1,17,2,0,165,0,0,4,0,0,17,0,0.36,36,1.0,1,0
ValidatorImpl,4.14,6,0,1.0,8,0,0,0.0,5,1,28,3,100,281,10,0,10,0,0,14,0,0.65,58,1.0,0.1111111111111111,False
WeakReferenceXMLSchema,1.33,1,0,1.0,1,0,0,0.0,1,2,1,1,0,27,0,0,1,0,0,3,0,0.0,4,1.0,1,False
XMLGrammarPoolWrapper,0.89,0,0,1.0,0,1,1,0.0,1,0,0,0,0,45,0,0,1,2,0,9,0,1.0,8,1.0,1,0
MultipleScopeNamespaceSupport,2.23,0,4,1.0,2,1,3,0.0,1,1,3,0,0,156,7,0,2,0,1,13,0,0.71,29,1.0,0.08799186821424505,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,9,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,9,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,12,0,0,0,0,0,1,0,1.0,2,1.0,1,0
4,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
6,2.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,11,0,0,0,0,0,1,0,1.0,2,1.0,1,0
7,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,2,1.0,1,0
8,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
XPointerErrorHandler,1.33,3,0,1.0,1,0,0,0.0,0,0,3,1,0,82,0,0,1,0,0,6,0,0.0,8,1.0,0.10242538128747501,False
DefaultNamespaceContext,2.2,0,0,1.0,0,0,0,0.0,1,0,0,0,0,84,0,0,1,0,0,5,0,0.5,11,1.0,0.04764830509739905,False
NoRemoveIterator,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,29,0,0,1,0,0,4,0,0.33,4,1.0,1,0
EndDocumentImpl,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,12,1,0,0,0,0,2,0,1.0,2,1.0,0.09876543209876576,False
EndElementImpl,2.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,27,1,0,0,0,0,2,0,1.0,4,1.0,0.1377816763295656,False
1,2.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,9,0,0,0,0,0,1,0,1.0,2,1.0,1,0
Test,1.0,0,0,1.0,3,0,0,0.0,0,0,3,0,0,41,0,0,0,0,0,1,0,1.0,1,1.0,1.772323503769549,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,2.0,1,0,1.0,1,0,0,0.0,0,1,2,1,0,8,0,0,0,0,0,1,0,1.0,2,1.0,1,0
3,1.0,0,0,1.0,0,0,0,0.0,0,4,0,0,0,6,0,0,1,0,0,1,0,1.0,1,1.0,1,0
4,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
AllTests,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,14,0,0,0,0,0,2,0,0.0,2,1.0,0.03973417541099849,False
BasicTest,1.0,0,0,0.5,0,0,0,0.0,0,3,0,0,0,105,10,0,2,0,0,10,0,0.44,10,1.0,1.0382797731569169,False
ComplexTest,1.0,0,0,0.5,0,0,0,0.0,0,3,0,0,0,118,10,0,2,0,0,10,0,0.44,10,1.0,1,0
ParserWrapper,0.0,0,0,1.0,0,6,6,0.0,0,0,0,0,0,58,0,0,0,0,1,3,0,0.0,0,1.0,1,0
DocumentInfo,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,12,0,0,0,0,1,1,0,1.0,0,1.0,1,0
DOMAddLines,4.86,0,0,0.0,1,0,0,0.5,1,4,1,0,0,238,2,0,3,0,0,7,0,0.27,34,1.0,0.0555555555555555,False
DOMGenerate,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,37,0,0,0,0,0,1,0,1.0,1,1.0,1,0
ElementPrinter,2.67,0,0,1.0,0,0,0,0.0,0,0,0,0,0,52,0,0,0,0,0,3,0,0.33,8,1.0,0.01217394620083716,False
GetElementsByTagName,15.25,0,0,1.0,1,0,0,0.5,0,0,2,0,0,494,0,0,22,0,0,4,0,0.0,61,1.0,0.052759686208363694,False
AllTests,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,27,0,0,0,0,0,2,0,0.0,2,1.0,0.03973417541099849,False
BasicTest,1.0,0,0,0.28,4,0,0,0.0,0,3,9,0,0,49,3,0,0,2,0,7,0,0.07,7,1.0,1.0382797731569169,False
FixedAttrTest,1.0,3,0,0.33,4,0,0,0.5,0,3,9,1,0,51,2,0,0,2,0,7,0,0.0,7,1.0,0.25,False
IgnoreXSIType_A_A_Test,1.0,4,0,0.36,4,0,0,0.0,0,3,12,1,0,138,7,0,0,2,0,12,0,0.13,12,1.0,0.24999999999999994,0
IgnoreXSIType_A_C_Test,1.0,4,0,0.39,4,0,0,0.0,0,3,12,1,0,138,7,0,0,2,0,12,0,0.13,12,1.0,0.24999999999999994,0
IgnoreXSIType_C_AC_Test,1.0,4,0,0.42,4,0,0,1.0,0,3,15,1,0,152,7,0,0,2,0,12,0,0.13,12,1.0,0.2500000000000001,0
IgnoreXSIType_C_A_Test,1.0,4,0,0.42,4,0,0,0.5,0,3,14,1,0,135,7,0,0,2,0,13,0,0.12,13,1.0,0.07337856586440851,0
IgnoreXSIType_C_CA_Test,1.0,4,0,0.42,4,0,0,1.0,0,3,15,1,0,152,7,0,0,2,0,12,0,0.13,12,1.0,0.22576203156916566,0
IgnoreXSIType_C_C_Test,1.0,4,0,0.39,4,0,0,1.0,0,3,14,1,0,136,7,0,0,2,0,12,0,0.13,12,1.0,0.25,0
RootSimpleTypeDefinitionTest,1.0,0,1,0.33,3,0,0,0.0,0,3,8,0,0,76,3,0,4,3,0,7,0,0.13,7,1.0,0.04878629172635908,False
RootTypeDefinitionTest,1.0,0,1,0.5,5,0,0,0.0,0,3,13,0,0,243,11,0,7,3,0,16,0,0.43,16,1.0,0.26957476999386737,False
SurrogatePairLengthTest,1.0,0,1,0.31,3,0,0,0.0,0,3,7,0,0,64,2,0,1,3,0,7,0,0.07,7,1.0,0.25,False
UseGrammarPoolOnly_False_Test,1.0,0,2,0.33,3,0,0,0.0,0,3,8,0,0,56,2,0,2,4,0,7,0,0.0,7,1.0,0.023467149295147913,0
UseGrammarPoolOnly_True_Test,1.0,0,1,0.25,2,0,0,0.0,0,3,6,0,0,45,2,0,0,3,0,6,0,0.0,6,1.0,0.25,0
TestFirstChild,3.25,0,0,1.0,1,0,0,0.0,1,0,1,0,0,184,0,0,1,0,0,4,0,0.17,13,1.0,0.018737212389844323,False
Test,2.0,0,0,1.0,2,0,0,0.0,0,0,3,0,0,68,0,0,2,0,0,3,0,1.0,6,1.0,1.772323503769549,False
WrappedInputStream,3.6,0,0,1.0,0,1,1,0.0,0,2,0,0,0,131,0,0,3,0,0,5,0,1.0,18,1.0,0.06245287572296869,False
Serializer,0.0,0,0,1.0,0,3,5,0.0,0,0,0,0,0,60,0,0,0,0,6,6,0,0.0,0,1.0,0.15867102711722614,False
DOMSerializer,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,41,0,0,0,0,6,3,0,0.0,0,1.0,0.11552936449503143,False
XMLSerializer,11.17,16,4,0.76,12,1,1,7.0,2,1,48,3,1110,1377,6,0,8,0,1,23,0,0.39,257,1.0,0.34959738577553073,False
XML11Serializer,7.25,7,4,0.27,9,0,0,3.0,2,2,21,3,1100,458,0,0,8,0,0,12,0,0.75,87,1.0,0.12008080952961804,False
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,9,0,0,0,0,0,1,0,1.0,1,1.0,1,0
2,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,9,0,0,0,0,0,1,0,1.0,1,1.0,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,12,0,0,0,0,0,1,0,1.0,2,1.0,1,0
4,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
5,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
6,2.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,11,0,0,0,0,0,1,0,1.0,2,1.0,1,0
7,2.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,2,1.0,1,0
8,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,5,0,0,0,0,0,1,0,1.0,1,1.0,1,0
SerializerFactoryImpl,2.33,0,0,1.0,7,0,0,0.0,0,1,13,0,0,79,0,0,1,1,0,6,0,0.1,14,1.0,0.16927541589564432,False
TextSerializer,2.35,5,6,0.34,4,0,0,0.0,0,1,9,1,1000,329,5,0,0,1,0,17,0,0.07,40,1.0,0.03780476641238155,False
XHTMLSerializer,1.8,0,0,0.0,2,0,0,0.0,0,2,2,0,0,64,0,0,0,0,0,5,0,1.0,9,1.0,0.10386040896397865,False
Test,4.0,3,0,1.0,7,0,0,0.5,0,0,18,2,1000,1334,0,0,0,0,0,2,0,1.0,8,1.0,1.772323503769549,False
TestCompare,1.22,0,0,1.0,3,0,0,0.0,1,2,5,0,0,199,0,0,4,0,0,9,0,0.0,11,1.0,0.17197406412148397,False
UTF16,6.75,0,0,1.0,3,0,0,0.0,0,0,5,0,0,349,0,0,0,0,0,4,0,0.5,27,1.0,0.06915336233122284,False
UTF16Producer,9.0,0,0,1.0,1,0,0,0.5,0,1,2,0,0,123,0,0,3,0,0,2,0,1.0,18,1.0,1,0
UTF8,6.5,0,0,1.0,2,0,0,0.0,0,0,2,0,0,424,0,0,0,0,0,6,0,0.2,39,1.0,0.5254305386812655,False
UTF8Producer,7.5,0,0,1.0,0,0,0,0.5,0,1,0,0,0,125,0,0,2,0,0,2,0,1.0,15,1.0,1,0
HTMLDocument,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.0,0,1.0,1,0
HTMLCollection,0.0,0,0,1.0,0,3,3,0.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.0,0,1.0,1,0
HTMLTitleElement,0.0,0,0,1.0,0,1,2,0.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.0,0,1.0,1,0
HTMLDOMImplementation,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,12,0,0,0,0,1,1,0,1.0,0,1.0,0.10208202046377667,False
HTMLOptionElement,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.0,0,1.0,1,0
Test,7.33,0,0,1.0,2,0,0,0.5,0,0,5,0,0,312,0,0,11,0,0,3,0,0.0,22,1.0,1.772323503769549,False
Test,1.43,1,0,1.0,2,0,0,0.5,0,1,6,1,0,122,0,0,8,0,0,7,0,0.07,10,1.0,1.772323503769549,False
ThreadParser,2.79,9,0,1.0,8,2,2,0.5,2,1,21,5,2000,329,0,0,3,0,0,14,0,0.21,39,1.0,1,0
DatatypeInterfaceUsage,3.5,0,0,1.0,10,0,0,0.5,1,1,36,0,0,101,0,0,1,0,0,4,0,0.0,14,1.0,0.25,False
AllTests,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,23,0,0,0,0,0,2,0,0.0,2,1.0,0.03973417541099849,False
TestCase,1.6,0,0,1.0,0,0,0,0.0,0,2,0,0,0,58,0,0,0,0,10,5,0,0.0,8,1.0,0.10204888914268105,False
XSAttributeAnnotationsTest,1.18,0,1,1.0,6,0,0,0.0,1,3,9,0,0,229,8,0,2,0,0,11,0,0.75,13,1.0,1,0
XSAttributeGroupAnnotationsTest,1.25,0,1,1.0,6,0,0,0.0,1,3,9,0,0,251,9,0,2,0,0,12,0,0.76,15,1.0,0.18160650072536227,False
XSAttributeUseAnnotationsTest,1.0,0,1,1.0,8,0,0,0.0,1,3,12,0,0,290,6,0,2,0,0,9,0,0.75,9,1.0,0.4089946026015827,False
XSElementAnnotationsTest,1.0,0,1,1.0,6,0,0,0.0,1,3,9,0,0,222,7,0,2,0,0,10,0,0.8,10,1.0,0.2454526685795307,False
XSFacetAnnotationsTest,1.06,0,1,1.0,11,0,0,0.0,1,3,17,0,0,707,16,0,2,0,0,35,0,0.51,37,1.0,0.27244961579855737,False
XSModelGroupAnnotationsTest,1.05,0,1,1.0,9,0,0,0.0,1,3,14,0,0,488,9,0,2,0,0,19,0,0.65,20,1.0,0.11111401397483307,False
XSModelGroupDefinitionAnnotationsTest,1.0,0,1,1.0,6,0,0,0.0,1,3,9,0,0,183,5,0,2,0,0,8,0,0.75,8,1.0,0.022166972196583895,False
XSNotationAnnotationsTest,1.0,0,1,1.0,6,0,0,0.0,1,3,9,0,0,200,5,0,2,0,0,10,0,0.44,10,1.0,0.13720506260420548,False
XSParticleAnnotationsTest,1.53,0,1,1.0,11,0,0,0.0,1,3,18,0,0,536,7,0,2,0,0,17,0,0.52,26,1.0,0.20077000216055232,False
XSWildcardAnnotationsTest,1.0,0,1,1.0,11,0,0,0.0,1,3,16,0,0,303,7,0,2,0,0,13,0,0.36,13,1.0,0.13423192221338665,False
TestNS,25.0,1,0,1.0,4,0,0,0.5,0,0,6,1,0,363,0,0,0,0,0,1,0,1.0,25,1.0,1,0
TestSerializeDOMIn,2.33,1,0,1.0,3,1,1,0.0,0,0,6,1,0,63,0,0,0,0,0,3,0,0.0,7,1.0,0.022381491132971193,False
TestSerializeDOMOut,1.67,1,0,1.0,5,0,0,0.0,0,0,9,1,0,82,0,0,0,0,0,3,0,0.0,5,1.0,0.02036734973980124,False
TestXmlns,1.67,3,0,1.0,12,0,0,0.0,0,0,16,3,0,81,0,0,0,0,0,3,0,1.0,5,1.0,0.18659692586366156,False
HTMLAnchorElementImpl,1.15,0,0,1.0,0,0,0,0.0,0,5,0,0,0,182,26,0,1,0,0,27,0,0.0,31,1.0,0.2461673583854472,False
HTMLElementImpl,1.61,0,0,0.0,0,0,0,0.0,0,4,0,0,0,215,11,0,1,0,52,23,0,0.06,37,1.0,0.17020513695222778,False
HTMLAppletElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,150,22,0,1,0,0,23,0,0.0,23,1.0,0.12002036704002525,False
HTMLAreaElementImpl,1.24,0,0,1.0,0,0,0,0.0,0,5,0,0,0,122,16,0,1,0,0,17,0,0.0,21,1.0,0.12002201884442547,False
HTMLBaseElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,42,4,0,1,0,0,5,0,0.0,5,1.0,0.15976331360946774,False
HTMLBaseFontElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,55,6,0,1,0,0,7,0,0.0,7,1.0,0.06124852915387326,False
HTMLBodyElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,91,12,0,1,0,0,13,0,0.0,13,1.0,0.2888765182835095,False
HTMLBRElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,31,2,0,1,0,0,3,0,0.0,3,1.0,0.12003862893149472,False
HTMLButtonElementImpl,1.33,0,0,1.0,0,0,0,0.0,0,5,0,0,0,101,11,0,1,0,0,12,0,0.0,16,1.0,0.12015310723794952,False
HTMLDirectoryElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,31,2,0,1,0,0,3,0,0.0,3,1.0,0.22314049586776835,False
HTMLDivElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,31,2,0,1,0,0,3,0,0.0,3,1.0,0.22314049586776905,False
HTMLDListElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,31,2,0,1,0,0,3,0,0.0,3,1.0,0.22314049586776835,False
HTMLDOMImplementationImpl,1.33,0,0,1.0,1,0,0,0.0,1,2,1,0,0,56,1,0,1,0,0,3,0,0.0,4,1.0,0.03472815529893648,False
HTMLFontElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,50,6,0,1,0,0,7,0,0.0,7,1.0,0.11111111111111104,False
HTMLFormElementImpl,1.05,0,0,1.0,1,0,0,0.0,1,5,2,0,0,139,15,0,2,0,0,19,0,0.01,20,1.0,0.0808137793392717,False
HTMLFrameElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,119,17,0,1,0,0,18,0,0.0,18,1.0,0.13008026456769806,False
HTMLFrameSetElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,43,4,0,1,0,0,5,0,0.0,5,1.0,0.07488797703783755,False
HTMLHeadElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,31,2,0,1,0,0,3,0,0.0,3,1.0,0.12001983020216622,False
HTMLHeadingElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,31,2,0,1,0,0,3,0,0.0,3,1.0,0.22314049586776852,False
HTMLHRElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,67,8,0,1,0,0,9,0,0.0,9,1.0,0.12005062779338754,False
HTMLHtmlElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,31,2,0,1,0,0,3,0,0.0,3,1.0,0.22314049586776896,False
HTMLIFrameElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,142,21,0,1,0,0,22,0,0.0,22,1.0,0.22314049586776863,False
HTMLImageElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,175,26,0,1,0,0,27,0,0.0,27,1.0,0.057952492647416934,False
HTMLInputElementImpl,1.11,0,0,1.0,0,0,0,0.0,0,5,0,0,0,261,36,0,1,0,0,38,0,0.0,42,1.0,0.11113017872122384,False
HTMLIsIndexElementImpl,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,31,2,0,1,0,0,3,0,0.0,3,1.0,0.12005160612688161,False
